@relation data
@attribute "\\#classes" numeric
@attribute "\\#atributos" numeric
@attribute "\\#exemplos" numeric
@attribute "$\\frac{\\#exemplos}{\\#atrib.}$" numeric
@attribute "\\%nominais" numeric
@attribute "\\%major." numeric
@attribute "\\%minor." numeric
@attribute "$\\frac{\\%major.}{\\%minor.}$" numeric
@attribute "entropia da distr. de classes" numeric
@attribute "orçamento" {"$\cent\leq 50$",baixo,alto}
@attribute algoritmo {"5NN","C4.5w","CIELM","NB","RFw","SVM"}
@attribute "atributo aceito" {"numérico","nominal","ambos"}
@attribute "fronteira" {"rígida","flexível","nenhuma"}
@attribute class {"Clu","DWeuc","DWmah","DWman","EERacc","EERent","Ent","Mar","QBCRFw","Rnd","SVMbal","SVMsim","TUeuc","TUmah","TUman","\textbf{ATUeuc}","\textbf{ATUmah}","\textbf{ATUman}","\textbf{HTUeuc}","\textbf{HTUmah}","\textbf{HTUman}","\textbf{SGmulti}"}
@data
5.0,5.0,322.4,64.47999999999999,0.0,32.00992555831266,5.955334987593052,5.375000000000001,0.0,alto,5NN,numérico,flexível,"QBCRFw"
5.0,5.0,322.4,64.47999999999999,0.0,32.00992555831266,5.955334987593052,5.375000000000001,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
5.0,5.0,322.4,64.47999999999999,0.0,32.00992555831266,5.955334987593052,5.375000000000001,0.0,alto,CIELM,numérico,flexível,"EERent"
5.0,5.0,322.4,64.47999999999999,0.0,32.00992555831266,5.955334987593052,5.375000000000001,0.0,alto,NB,nominal,flexível,"TUman"
5.0,5.0,322.4,64.47999999999999,0.0,32.00992555831266,5.955334987593052,5.375000000000001,0.0,alto,RFw,ambos,flexível,"SVMsim"
5.0,5.0,322.4,64.47999999999999,0.0,32.00992555831266,5.955334987593052,5.375000000000001,0.0,alto,SVM,numérico,flexível,"DWmah"
2.0,27.0,240.0,8.88888888888889,51.851851851851855,63.66666666666667,36.333333333333336,1.7522935779816513,0.0,alto,5NN,numérico,flexível,"TUeuc"
2.0,27.0,240.0,8.88888888888889,51.851851851851855,63.66666666666667,36.333333333333336,1.7522935779816513,0.0,alto,C4.5w,ambos,rígida,"SVMbal"
2.0,27.0,240.0,8.88888888888889,51.851851851851855,63.66666666666667,36.333333333333336,1.7522935779816513,0.0,alto,CIELM,numérico,flexível,"DWeuc"
2.0,27.0,240.0,8.88888888888889,51.851851851851855,63.66666666666667,36.333333333333336,1.7522935779816513,0.0,alto,NB,nominal,flexível,"SVMbal"
2.0,27.0,240.0,8.88888888888889,51.851851851851855,63.66666666666667,36.333333333333336,1.7522935779816513,0.0,alto,RFw,ambos,flexível,"\textbf{ATUeuc}"
2.0,27.0,240.0,8.88888888888889,51.851851851851855,63.66666666666667,36.333333333333336,1.7522935779816513,0.0,alto,SVM,numérico,flexível,"\textbf{ATUeuc}"
3.0,40.0,4000.0,100.0,0.0,33.839999999999996,33.06,1.0235934664246822,0.0,alto,5NN,numérico,flexível,"EERacc"
3.0,40.0,4000.0,100.0,0.0,33.839999999999996,33.06,1.0235934664246822,0.0,alto,C4.5w,ambos,rígida,"SVMsim"
3.0,40.0,4000.0,100.0,0.0,33.839999999999996,33.06,1.0235934664246822,0.0,alto,CIELM,numérico,flexível,"EERacc"
3.0,40.0,4000.0,100.0,0.0,33.839999999999996,33.06,1.0235934664246822,0.0,alto,NB,nominal,flexível,"SVMsim"
3.0,40.0,4000.0,100.0,0.0,33.839999999999996,33.06,1.0235934664246822,0.0,alto,RFw,ambos,flexível,"SVMsim"
3.0,40.0,4000.0,100.0,0.0,33.839999999999996,33.06,1.0235934664246822,0.0,alto,SVM,numérico,flexível,"Ent"
5.0,3.0,8529.6,2843.2000000000003,0.0,96.46407803413993,0.24385668730069407,395.57692307692304,0.0,alto,5NN,numérico,flexível,"DWeuc"
5.0,3.0,8529.6,2843.2000000000003,0.0,96.46407803413993,0.24385668730069407,395.57692307692304,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
5.0,3.0,8529.6,2843.2000000000003,0.0,96.46407803413993,0.24385668730069407,395.57692307692304,0.0,alto,C4.5w,ambos,rígida,"DWman"
5.0,3.0,8529.6,2843.2000000000003,0.0,96.46407803413993,0.24385668730069407,395.57692307692304,0.0,alto,C4.5w,ambos,rígida,"DWmah"
5.0,3.0,8529.6,2843.2000000000003,0.0,96.46407803413993,0.24385668730069407,395.57692307692304,0.0,alto,CIELM,numérico,flexível,"Rnd"
5.0,3.0,8529.6,2843.2000000000003,0.0,96.46407803413993,0.24385668730069407,395.57692307692304,0.0,alto,NB,nominal,flexível,"DWmah"
5.0,3.0,8529.6,2843.2000000000003,0.0,96.46407803413993,0.24385668730069407,395.57692307692304,0.0,alto,RFw,ambos,flexível,"DWeuc"
5.0,3.0,8529.6,2843.2000000000003,0.0,96.46407803413993,0.24385668730069407,395.57692307692304,0.0,alto,SVM,numérico,flexível,"\textbf{ATUeuc}"
2.0,20.0,432.0,21.6,0.0,91.48148148148148,8.518518518518519,10.739130434782608,0.0,alto,5NN,numérico,flexível,"DWmah"
2.0,20.0,432.0,21.6,0.0,91.48148148148148,8.518518518518519,10.739130434782608,0.0,alto,C4.5w,ambos,rígida,"DWman"
2.0,20.0,432.0,21.6,0.0,91.48148148148148,8.518518518518519,10.739130434782608,0.0,alto,CIELM,numérico,flexível,"DWeuc"
2.0,20.0,432.0,21.6,0.0,91.48148148148148,8.518518518518519,10.739130434782608,0.0,alto,NB,nominal,flexível,"DWeuc"
2.0,20.0,432.0,21.6,0.0,91.48148148148148,8.518518518518519,10.739130434782608,0.0,alto,RFw,ambos,flexível,"EERacc"
2.0,20.0,432.0,21.6,0.0,91.48148148148148,8.518518518518519,10.739130434782608,0.0,alto,SVM,numérico,flexível,"EERacc"
10.0,256.0,1274.4,4.978125,0.0,10.16949152542373,9.73006905210295,1.0451612903225809,0.0,alto,5NN,numérico,flexível,"EERacc"
10.0,256.0,1274.4,4.978125,0.0,10.16949152542373,9.73006905210295,1.0451612903225809,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
10.0,256.0,1274.4,4.978125,0.0,10.16949152542373,9.73006905210295,1.0451612903225809,0.0,alto,CIELM,numérico,flexível,"QBCRFw"
10.0,256.0,1274.4,4.978125,0.0,10.16949152542373,9.73006905210295,1.0451612903225809,0.0,alto,NB,nominal,flexível,"QBCRFw"
10.0,256.0,1274.4,4.978125,0.0,10.16949152542373,9.73006905210295,1.0451612903225809,0.0,alto,RFw,ambos,flexível,"DWeuc"
10.0,256.0,1274.4,4.978125,0.0,10.16949152542373,9.73006905210295,1.0451612903225809,0.0,alto,SVM,numérico,flexível,"DWeuc"
10.0,7.0,3890.4,555.7714285714286,0.0,14.4149701830146,5.983960518198643,2.40893470790378,0.0,alto,5NN,numérico,flexível,"DWmah"
10.0,7.0,3890.4,555.7714285714286,0.0,14.4149701830146,5.983960518198643,2.40893470790378,0.0,alto,C4.5w,ambos,rígida,"DWman"
10.0,7.0,3890.4,555.7714285714286,0.0,14.4149701830146,5.983960518198643,2.40893470790378,0.0,alto,CIELM,numérico,flexível,"DWeuc"
10.0,7.0,3890.4,555.7714285714286,0.0,14.4149701830146,5.983960518198643,2.40893470790378,0.0,alto,NB,nominal,flexível,"DWman"
10.0,7.0,3890.4,555.7714285714286,0.0,14.4149701830146,5.983960518198643,2.40893470790378,0.0,alto,RFw,ambos,flexível,"DWeuc"
10.0,7.0,3890.4,555.7714285714286,0.0,14.4149701830146,5.983960518198643,2.40893470790378,0.0,alto,SVM,numérico,flexível,"DWman"
2.0,6.0,272.8,45.46666666666667,0.0,58.35777126099707,41.64222873900293,1.4014084507042255,0.0,alto,5NN,numérico,flexível,"Ent"
2.0,6.0,272.8,45.46666666666667,0.0,58.35777126099707,41.64222873900293,1.4014084507042255,0.0,alto,5NN,numérico,flexível,"Mar"
2.0,6.0,272.8,45.46666666666667,0.0,58.35777126099707,41.64222873900293,1.4014084507042255,0.0,alto,C4.5w,ambos,rígida,"\textbf{HTUman}"
2.0,6.0,272.8,45.46666666666667,0.0,58.35777126099707,41.64222873900293,1.4014084507042255,0.0,alto,CIELM,numérico,flexível,"EERent"
2.0,6.0,272.8,45.46666666666667,0.0,58.35777126099707,41.64222873900293,1.4014084507042255,0.0,alto,NB,nominal,flexível,"QBCRFw"
2.0,6.0,272.8,45.46666666666667,0.0,58.35777126099707,41.64222873900293,1.4014084507042255,0.0,alto,RFw,ambos,flexível,"\textbf{ATUman}"
2.0,6.0,272.8,45.46666666666667,0.0,58.35777126099707,41.64222873900293,1.4014084507042255,0.0,alto,SVM,numérico,flexível,"\textbf{ATUman}"
2.0,4.0,1078.4,269.6,0.0,54.74777448071217,45.25222551928783,1.2098360655737705,0.0,alto,5NN,numérico,flexível,"DWmah"
2.0,4.0,1078.4,269.6,0.0,54.74777448071217,45.25222551928783,1.2098360655737705,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
2.0,4.0,1078.4,269.6,0.0,54.74777448071217,45.25222551928783,1.2098360655737705,0.0,alto,CIELM,numérico,flexível,"EERent"
2.0,4.0,1078.4,269.6,0.0,54.74777448071217,45.25222551928783,1.2098360655737705,0.0,alto,NB,nominal,flexível,"SVMsim"
2.0,4.0,1078.4,269.6,0.0,54.74777448071217,45.25222551928783,1.2098360655737705,0.0,alto,RFw,ambos,flexível,"DWman"
2.0,4.0,1078.4,269.6,0.0,54.74777448071217,45.25222551928783,1.2098360655737705,0.0,alto,SVM,numérico,flexível,"SVMbal"
3.0,60.0,2404.0,40.06666666666667,100.0,55.04159733777038,22.36272878535774,2.4613095238095237,0.0,alto,5NN,numérico,flexível,"DWeuc"
3.0,60.0,2404.0,40.06666666666667,100.0,55.04159733777038,22.36272878535774,2.4613095238095237,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
3.0,60.0,2404.0,40.06666666666667,100.0,55.04159733777038,22.36272878535774,2.4613095238095237,0.0,alto,CIELM,numérico,flexível,"TUeuc"
3.0,60.0,2404.0,40.06666666666667,100.0,55.04159733777038,22.36272878535774,2.4613095238095237,0.0,alto,NB,nominal,flexível,"DWman"
3.0,60.0,2404.0,40.06666666666667,100.0,55.04159733777038,22.36272878535774,2.4613095238095237,0.0,alto,RFw,ambos,flexível,"DWeuc"
3.0,60.0,2404.0,40.06666666666667,100.0,55.04159733777038,22.36272878535774,2.4613095238095237,0.0,alto,SVM,numérico,flexível,"DWman"
3.0,13.0,142.4,10.953846153846154,0.0,39.8876404494382,26.96629213483146,1.4791666666666667,0.0,alto,5NN,numérico,flexível,"DWmah"
3.0,13.0,142.4,10.953846153846154,0.0,39.8876404494382,26.96629213483146,1.4791666666666667,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
3.0,13.0,142.4,10.953846153846154,0.0,39.8876404494382,26.96629213483146,1.4791666666666667,0.0,alto,CIELM,numérico,flexível,"EERent"
3.0,13.0,142.4,10.953846153846154,0.0,39.8876404494382,26.96629213483146,1.4791666666666667,0.0,alto,NB,nominal,flexível,"EERacc"
3.0,13.0,142.4,10.953846153846154,0.0,39.8876404494382,26.96629213483146,1.4791666666666667,0.0,alto,RFw,ambos,flexível,"SVMsim"
3.0,13.0,142.4,10.953846153846154,0.0,39.8876404494382,26.96629213483146,1.4791666666666667,0.0,alto,SVM,numérico,flexível,"Ent"
15.0,90.0,192.0,2.1333333333333333,0.0,7.5,6.25,1.2,0.0,alto,5NN,numérico,flexível,"SVMsim"
15.0,90.0,192.0,2.1333333333333333,0.0,7.5,6.25,1.2,0.0,alto,C4.5w,ambos,rígida,"SVMsim"
15.0,90.0,192.0,2.1333333333333333,0.0,7.5,6.25,1.2,0.0,alto,CIELM,numérico,flexível,"DWmah"
15.0,90.0,192.0,2.1333333333333333,0.0,7.5,6.25,1.2,0.0,alto,NB,nominal,flexível,"QBCRFw"
15.0,90.0,192.0,2.1333333333333333,0.0,7.5,6.25,1.2,0.0,alto,RFw,ambos,flexível,"SVMsim"
15.0,90.0,192.0,2.1333333333333333,0.0,7.5,6.25,1.2,0.0,alto,SVM,numérico,flexível,"SVMsim"
2.0,20.0,797.6,39.88,0.0,74.12236710130391,25.877632898696092,2.864341085271317,0.0,alto,5NN,numérico,flexível,"Clu"
2.0,20.0,797.6,39.88,0.0,74.12236710130391,25.877632898696092,2.864341085271317,0.0,alto,C4.5w,ambos,rígida,"\textbf{HTUeuc}"
2.0,20.0,797.6,39.88,0.0,74.12236710130391,25.877632898696092,2.864341085271317,0.0,alto,CIELM,numérico,flexível,"Rnd"
2.0,20.0,797.6,39.88,0.0,74.12236710130391,25.877632898696092,2.864341085271317,0.0,alto,NB,nominal,flexível,"EERent"
2.0,20.0,797.6,39.88,0.0,74.12236710130391,25.877632898696092,2.864341085271317,0.0,alto,RFw,ambos,flexível,"\textbf{ATUeuc}"
2.0,20.0,797.6,39.88,0.0,74.12236710130391,25.877632898696092,2.864341085271317,0.0,alto,SVM,numérico,flexível,"Clu"
2.0,998.0,160.0,0.16032064128256512,0.0,56.00000000000001,44.0,1.272727272727273,0.0,alto,5NN,numérico,flexível,"EERacc"
2.0,998.0,160.0,0.16032064128256512,0.0,56.00000000000001,44.0,1.272727272727273,0.0,alto,C4.5w,ambos,rígida,"SVMsim"
2.0,998.0,160.0,0.16032064128256512,0.0,56.00000000000001,44.0,1.272727272727273,0.0,alto,CIELM,numérico,flexível,"QBCRFw"
2.0,998.0,160.0,0.16032064128256512,0.0,56.00000000000001,44.0,1.272727272727273,0.0,alto,NB,nominal,flexível,"\textbf{ATUmah}"
2.0,998.0,160.0,0.16032064128256512,0.0,56.00000000000001,44.0,1.272727272727273,0.0,alto,RFw,ambos,flexível,"DWmah"
2.0,998.0,160.0,0.16032064128256512,0.0,56.00000000000001,44.0,1.272727272727273,0.0,alto,SVM,numérico,flexível,"\textbf{ATUman}"
3.0,21.0,2967.2,141.2952380952381,0.0,92.3429495820976,2.507414397411701,36.82795698924731,0.0,alto,5NN,numérico,flexível,"QBCRFw"
3.0,21.0,2967.2,141.2952380952381,0.0,92.3429495820976,2.507414397411701,36.82795698924731,0.0,alto,C4.5w,ambos,rígida,"DWman"
3.0,21.0,2967.2,141.2952380952381,0.0,92.3429495820976,2.507414397411701,36.82795698924731,0.0,alto,CIELM,numérico,flexível,"DWman"
3.0,21.0,2967.2,141.2952380952381,0.0,92.3429495820976,2.507414397411701,36.82795698924731,0.0,alto,NB,nominal,flexível,"Rnd"
3.0,21.0,2967.2,141.2952380952381,0.0,92.3429495820976,2.507414397411701,36.82795698924731,0.0,alto,RFw,ambos,flexível,"Rnd"
3.0,21.0,2967.2,141.2952380952381,0.0,92.3429495820976,2.507414397411701,36.82795698924731,0.0,alto,SVM,numérico,flexível,"QBCRFw"
2.0,13.0,216.0,16.615384615384617,0.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,5NN,numérico,flexível,"QBCRFw"
2.0,13.0,216.0,16.615384615384617,0.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,C4.5w,ambos,rígida,"DWman"
2.0,13.0,216.0,16.615384615384617,0.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,CIELM,numérico,flexível,"EERent"
2.0,13.0,216.0,16.615384615384617,0.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,NB,nominal,flexível,"QBCRFw"
2.0,13.0,216.0,16.615384615384617,0.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,RFw,ambos,flexível,"SVMsim"
2.0,13.0,216.0,16.615384615384617,0.0,55.55555555555556,44.44444444444444,1.25,0.0,alto,SVM,numérico,flexível,"Ent"
3.0,90.0,92.8,1.031111111111111,0.0,61.206896551724135,18.103448275862068,3.380952380952381,0.0,alto,5NN,numérico,flexível,"Ent"
3.0,90.0,92.8,1.031111111111111,0.0,61.206896551724135,18.103448275862068,3.380952380952381,0.0,alto,5NN,numérico,flexível,"Mar"
3.0,90.0,92.8,1.031111111111111,0.0,61.206896551724135,18.103448275862068,3.380952380952381,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
3.0,90.0,92.8,1.031111111111111,0.0,61.206896551724135,18.103448275862068,3.380952380952381,0.0,alto,CIELM,numérico,flexível,"DWmah"
3.0,90.0,92.8,1.031111111111111,0.0,61.206896551724135,18.103448275862068,3.380952380952381,0.0,alto,NB,nominal,flexível,"QBCRFw"
3.0,90.0,92.8,1.031111111111111,0.0,61.206896551724135,18.103448275862068,3.380952380952381,0.0,alto,RFw,ambos,flexível,"DWman"
3.0,90.0,92.8,1.031111111111111,0.0,61.206896551724135,18.103448275862068,3.380952380952381,0.0,alto,SVM,numérico,flexível,"DWeuc"
2.0,6.0,345.6,57.6,0.0,50.0,50.0,1.0,0.0,alto,5NN,numérico,flexível,"SVMsim"
2.0,6.0,345.6,57.6,0.0,50.0,50.0,1.0,0.0,alto,C4.5w,ambos,rígida,"TUman"
2.0,6.0,345.6,57.6,0.0,50.0,50.0,1.0,0.0,alto,CIELM,numérico,flexível,"DWman"
2.0,6.0,345.6,57.6,0.0,50.0,50.0,1.0,0.0,alto,NB,nominal,flexível,"DWman"
2.0,6.0,345.6,57.6,0.0,50.0,50.0,1.0,0.0,alto,RFw,ambos,flexível,"SVMsim"
2.0,6.0,345.6,57.6,0.0,50.0,50.0,1.0,0.0,alto,SVM,numérico,flexível,"DWeuc"
2.0,60.0,166.4,2.7733333333333334,0.0,53.36538461538461,46.63461538461539,1.1443298969072164,0.0,alto,5NN,numérico,flexível,"SVMsim"
2.0,60.0,166.4,2.7733333333333334,0.0,53.36538461538461,46.63461538461539,1.1443298969072164,0.0,alto,C4.5w,ambos,rígida,"Rnd"
2.0,60.0,166.4,2.7733333333333334,0.0,53.36538461538461,46.63461538461539,1.1443298969072164,0.0,alto,CIELM,numérico,flexível,"SVMsim"
2.0,60.0,166.4,2.7733333333333334,0.0,53.36538461538461,46.63461538461539,1.1443298969072164,0.0,alto,NB,nominal,flexível,"Ent"
2.0,60.0,166.4,2.7733333333333334,0.0,53.36538461538461,46.63461538461539,1.1443298969072164,0.0,alto,RFw,ambos,flexível,"QBCRFw"
2.0,60.0,166.4,2.7733333333333334,0.0,53.36538461538461,46.63461538461539,1.1443298969072164,0.0,alto,SVM,numérico,flexível,"\textbf{ATUman}"
3.0,6.0,248.0,41.333333333333336,0.0,48.38709677419355,19.35483870967742,2.5,0.0,alto,5NN,numérico,flexível,"EERacc"
3.0,6.0,248.0,41.333333333333336,0.0,48.38709677419355,19.35483870967742,2.5,0.0,alto,C4.5w,ambos,rígida,"TUman"
3.0,6.0,248.0,41.333333333333336,0.0,48.38709677419355,19.35483870967742,2.5,0.0,alto,CIELM,numérico,flexível,"EERent"
3.0,6.0,248.0,41.333333333333336,0.0,48.38709677419355,19.35483870967742,2.5,0.0,alto,NB,nominal,flexível,"Rnd"
3.0,6.0,248.0,41.333333333333336,0.0,48.38709677419355,19.35483870967742,2.5,0.0,alto,RFw,ambos,flexível,"DWman"
3.0,6.0,248.0,41.333333333333336,0.0,48.38709677419355,19.35483870967742,2.5,0.0,alto,SVM,numérico,flexível,"Rnd"
5.0,3.0,863.2,287.73333333333335,0.0,91.19555143651529,0.7414272474513438,123.0,0.0,alto,5NN,numérico,flexível,"Clu"
5.0,3.0,863.2,287.73333333333335,0.0,91.19555143651529,0.7414272474513438,123.0,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
5.0,3.0,863.2,287.73333333333335,0.0,91.19555143651529,0.7414272474513438,123.0,0.0,alto,C4.5w,ambos,rígida,"DWman"
5.0,3.0,863.2,287.73333333333335,0.0,91.19555143651529,0.7414272474513438,123.0,0.0,alto,C4.5w,ambos,rígida,"DWmah"
5.0,3.0,863.2,287.73333333333335,0.0,91.19555143651529,0.7414272474513438,123.0,0.0,alto,CIELM,numérico,flexível,"Rnd"
5.0,3.0,863.2,287.73333333333335,0.0,91.19555143651529,0.7414272474513438,123.0,0.0,alto,NB,nominal,flexível,"Ent"
5.0,3.0,863.2,287.73333333333335,0.0,91.19555143651529,0.7414272474513438,123.0,0.0,alto,RFw,ambos,flexível,"Mar"
5.0,3.0,863.2,287.73333333333335,0.0,91.19555143651529,0.7414272474513438,123.0,0.0,alto,SVM,numérico,flexível,"SVMbal"
2.0,16.0,223.2,13.95,100.0,67.02508960573476,32.97491039426524,2.0326086956521734,0.0,alto,5NN,numérico,flexível,"SVMbal"
2.0,16.0,223.2,13.95,100.0,67.02508960573476,32.97491039426524,2.0326086956521734,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
2.0,16.0,223.2,13.95,100.0,67.02508960573476,32.97491039426524,2.0326086956521734,0.0,alto,CIELM,numérico,flexível,"EERent"
2.0,16.0,223.2,13.95,100.0,67.02508960573476,32.97491039426524,2.0326086956521734,0.0,alto,NB,nominal,flexível,"SVMsim"
2.0,16.0,223.2,13.95,100.0,67.02508960573476,32.97491039426524,2.0326086956521734,0.0,alto,RFw,ambos,flexível,"SVMsim"
2.0,16.0,223.2,13.95,100.0,67.02508960573476,32.97491039426524,2.0326086956521734,0.0,alto,SVM,numérico,flexível,"Ent"
7.0,18.0,1668.8,92.71111111111111,0.0,14.381591562799617,13.998082454458293,1.0273972602739727,0.0,alto,5NN,numérico,flexível,"DWman"
7.0,18.0,1668.8,92.71111111111111,0.0,14.381591562799617,13.998082454458293,1.0273972602739727,0.0,alto,C4.5w,ambos,rígida,"DWmah"
7.0,18.0,1668.8,92.71111111111111,0.0,14.381591562799617,13.998082454458293,1.0273972602739727,0.0,alto,CIELM,numérico,flexível,"DWeuc"
7.0,18.0,1668.8,92.71111111111111,0.0,14.381591562799617,13.998082454458293,1.0273972602739727,0.0,alto,NB,nominal,flexível,"DWman"
7.0,18.0,1668.8,92.71111111111111,0.0,14.381591562799617,13.998082454458293,1.0273972602739727,0.0,alto,RFw,ambos,flexível,"DWman"
7.0,18.0,1668.8,92.71111111111111,0.0,14.381591562799617,13.998082454458293,1.0273972602739727,0.0,alto,SVM,numérico,flexível,"DWeuc"
11.0,10.0,422.4,42.239999999999995,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,5NN,numérico,flexível,"SVMsim"
11.0,10.0,422.4,42.239999999999995,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,C4.5w,ambos,rígida,"DWman"
11.0,10.0,422.4,42.239999999999995,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,CIELM,numérico,flexível,"DWeuc"
11.0,10.0,422.4,42.239999999999995,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,NB,nominal,flexível,"QBCRFw"
11.0,10.0,422.4,42.239999999999995,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,RFw,ambos,flexível,"DWeuc"
11.0,10.0,422.4,42.239999999999995,0.0,9.090909090909092,9.090909090909092,1.0,0.0,alto,SVM,numérico,flexível,"SVMsim"
2.0,50.0,80.0,1.6,0.0,51.0,49.0,1.0408163265306123,0.0,alto,5NN,numérico,flexível,"DWman"
2.0,50.0,80.0,1.6,0.0,51.0,49.0,1.0408163265306123,0.0,alto,C4.5w,ambos,rígida,"Ent"
2.0,50.0,80.0,1.6,0.0,51.0,49.0,1.0408163265306123,0.0,alto,C4.5w,ambos,rígida,"Mar"
2.0,50.0,80.0,1.6,0.0,51.0,49.0,1.0408163265306123,0.0,alto,CIELM,numérico,flexível,"\textbf{SGmulti}"
2.0,50.0,80.0,1.6,0.0,51.0,49.0,1.0408163265306123,0.0,alto,NB,nominal,flexível,"DWman"
2.0,50.0,80.0,1.6,0.0,51.0,49.0,1.0408163265306123,0.0,alto,RFw,ambos,flexível,"TUeuc"
2.0,50.0,80.0,1.6,0.0,51.0,49.0,1.0408163265306123,0.0,alto,SVM,numérico,flexível,"TUmah"
2.0,22.0,177.6,8.072727272727272,100.0,55.85585585585585,44.14414414414414,1.2653061224489794,0.0,alto,5NN,numérico,flexível,"\textbf{ATUman}"
2.0,22.0,177.6,8.072727272727272,100.0,55.85585585585585,44.14414414414414,1.2653061224489794,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
2.0,22.0,177.6,8.072727272727272,100.0,55.85585585585585,44.14414414414414,1.2653061224489794,0.0,alto,CIELM,numérico,flexível,"DWman"
2.0,22.0,177.6,8.072727272727272,100.0,55.85585585585585,44.14414414414414,1.2653061224489794,0.0,alto,NB,nominal,flexível,"EERent"
2.0,22.0,177.6,8.072727272727272,100.0,55.85585585585585,44.14414414414414,1.2653061224489794,0.0,alto,RFw,ambos,flexível,"\textbf{ATUman}"
2.0,22.0,177.6,8.072727272727272,100.0,55.85585585585585,44.14414414414414,1.2653061224489794,0.0,alto,SVM,numérico,flexível,"DWeuc"
2.0,2.0,4232.8,2116.4,0.0,55.15025515025515,44.84974484974485,1.2296670880741676,0.0,alto,5NN,numérico,flexível,"DWmah"
2.0,2.0,4232.8,2116.4,0.0,55.15025515025515,44.84974484974485,1.2296670880741676,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
2.0,2.0,4232.8,2116.4,0.0,55.15025515025515,44.84974484974485,1.2296670880741676,0.0,alto,C4.5w,ambos,rígida,"DWman"
2.0,2.0,4232.8,2116.4,0.0,55.15025515025515,44.84974484974485,1.2296670880741676,0.0,alto,CIELM,numérico,flexível,"SVMsim"
2.0,2.0,4232.8,2116.4,0.0,55.15025515025515,44.84974484974485,1.2296670880741676,0.0,alto,NB,nominal,flexível,"SVMbal"
2.0,2.0,4232.8,2116.4,0.0,55.15025515025515,44.84974484974485,1.2296670880741676,0.0,alto,RFw,ambos,flexível,"DWeuc"
2.0,2.0,4232.8,2116.4,0.0,55.15025515025515,44.84974484974485,1.2296670880741676,0.0,alto,SVM,numérico,flexível,"DWman"
5.0,11.0,3148.8,286.25454545454545,0.0,45.426829268292686,3.328252032520325,13.648854961832063,0.0,alto,5NN,numérico,flexível,"DWman"
5.0,11.0,3148.8,286.25454545454545,0.0,45.426829268292686,3.328252032520325,13.648854961832063,0.0,alto,C4.5w,ambos,rígida,"DWman"
5.0,11.0,3148.8,286.25454545454545,0.0,45.426829268292686,3.328252032520325,13.648854961832063,0.0,alto,CIELM,numérico,flexível,"DWman"
5.0,11.0,3148.8,286.25454545454545,0.0,45.426829268292686,3.328252032520325,13.648854961832063,0.0,alto,NB,nominal,flexível,"DWeuc"
5.0,11.0,3148.8,286.25454545454545,0.0,45.426829268292686,3.328252032520325,13.648854961832063,0.0,alto,RFw,ambos,flexível,"DWman"
5.0,11.0,3148.8,286.25454545454545,0.0,45.426829268292686,3.328252032520325,13.648854961832063,0.0,alto,SVM,numérico,flexível,"DWman"
2.0,8.0,614.4,76.8,0.0,65.10416666666666,34.89583333333333,1.8656716417910448,0.0,alto,5NN,numérico,flexível,"DWman"
2.0,8.0,614.4,76.8,0.0,65.10416666666666,34.89583333333333,1.8656716417910448,0.0,alto,C4.5w,ambos,rígida,"DWmah"
2.0,8.0,614.4,76.8,0.0,65.10416666666666,34.89583333333333,1.8656716417910448,0.0,alto,CIELM,numérico,flexível,"EERent"
2.0,8.0,614.4,76.8,0.0,65.10416666666666,34.89583333333333,1.8656716417910448,0.0,alto,NB,nominal,flexível,"DWman"
2.0,8.0,614.4,76.8,0.0,65.10416666666666,34.89583333333333,1.8656716417910448,0.0,alto,RFw,ambos,flexível,"DWmah"
2.0,8.0,614.4,76.8,0.0,65.10416666666666,34.89583333333333,1.8656716417910448,0.0,alto,SVM,numérico,flexível,"DWman"
3.0,7.0,168.0,24.0,0.0,33.33333333333333,33.33333333333333,1.0,0.0,alto,5NN,numérico,flexível,"EERacc"
3.0,7.0,168.0,24.0,0.0,33.33333333333333,33.33333333333333,1.0,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
3.0,7.0,168.0,24.0,0.0,33.33333333333333,33.33333333333333,1.0,0.0,alto,CIELM,numérico,flexível,"EERent"
