@relation data
@attribute nclasses numeric
@attribute nattributes numeric
@attribute Uavg numeric
@attribute nattsByUavg numeric
@attribute QbyUavg numeric
@attribute nomCount numeric
@attribute numCount numeric
@attribute nomByNum numeric
@attribute learner {NB,kNN,VFDT,SVM,C45,IELM}
@attribute class {Clu,DWTUeuc,EERMent,EERMgme,Ent,Mar,Rnd,SGcon,SVMbal,other}
@data
2.0,6.0,345.6,0.01736111111111111,0.14467592592592593,0.0,6.0,0.0,kNN,other
2.0,6.0,345.6,0.01736111111111111,0.14467592592592593,0.0,6.0,0.0,VFDT,other
2.0,6.0,345.6,0.01736111111111111,0.14467592592592593,0.0,6.0,0.0,SVM,other
2.0,6.0,345.6,0.01736111111111111,0.14467592592592593,0.0,6.0,0.0,C45,SVMbal
2.0,6.0,345.6,0.01736111111111111,0.14467592592592593,0.0,6.0,0.0,IELM,other
3.0,35.0,1692.0,0.020685579196217493,0.02955082742316785,0.0,35.0,0.0,NB,SVMbal
3.0,35.0,1692.0,0.020685579196217493,0.02955082742316785,0.0,35.0,0.0,kNN,SVMbal
3.0,35.0,1692.0,0.020685579196217493,0.02955082742316785,0.0,35.0,0.0,VFDT,SVMbal
3.0,35.0,1692.0,0.020685579196217493,0.02955082742316785,0.0,35.0,0.0,SVM,SVMbal
3.0,35.0,1692.0,0.020685579196217493,0.02955082742316785,0.0,35.0,0.0,C45,SVMbal
3.0,35.0,1692.0,0.020685579196217493,0.02955082742316785,0.0,35.0,0.0,IELM,SVMbal
2.0,13.0,216.0,0.06018518518518518,0.23148148148148148,0.0,13.0,0.0,NB,SVMbal
2.0,13.0,216.0,0.06018518518518518,0.23148148148148148,0.0,13.0,0.0,kNN,SVMbal
2.0,13.0,216.0,0.06018518518518518,0.23148148148148148,0.0,13.0,0.0,VFDT,SVMbal
2.0,13.0,216.0,0.06018518518518518,0.23148148148148148,0.0,13.0,0.0,SVM,other
2.0,13.0,216.0,0.06018518518518518,0.23148148148148148,0.0,13.0,0.0,C45,SVMbal
2.0,13.0,216.0,0.06018518518518518,0.23148148148148148,0.0,13.0,0.0,IELM,SVMbal
2.0,24.0,800.0,0.03,0.0625,0.0,24.0,0.0,NB,SVMbal
2.0,24.0,800.0,0.03,0.0625,0.0,24.0,0.0,kNN,SVMbal
2.0,24.0,800.0,0.03,0.0625,0.0,24.0,0.0,VFDT,other
2.0,24.0,800.0,0.03,0.0625,0.0,24.0,0.0,SVM,other
2.0,24.0,800.0,0.03,0.0625,0.0,24.0,0.0,C45,SVMbal
2.0,24.0,800.0,0.03,0.0625,0.0,24.0,0.0,IELM,SVMbal
3.0,4.0,67.2,0.05952380952380952,0.7440476190476191,0.0,4.0,0.0,NB,SVMbal
3.0,4.0,67.2,0.05952380952380952,0.7440476190476191,0.0,4.0,0.0,kNN,SVMbal
3.0,4.0,67.2,0.05952380952380952,0.7440476190476191,0.0,4.0,0.0,VFDT,SVMbal
3.0,4.0,67.2,0.05952380952380952,0.7440476190476191,0.0,4.0,0.0,SVM,other
3.0,4.0,67.2,0.05952380952380952,0.7440476190476191,0.0,4.0,0.0,C45,SVMbal
3.0,4.0,67.2,0.05952380952380952,0.7440476190476191,0.0,4.0,0.0,IELM,SVMbal
2.0,12.0,140.8,0.08522727272727272,0.35511363636363635,0.0,12.0,0.0,NB,SVMbal
2.0,12.0,140.8,0.08522727272727272,0.35511363636363635,0.0,12.0,0.0,kNN,SVMbal
2.0,12.0,140.8,0.08522727272727272,0.35511363636363635,0.0,12.0,0.0,VFDT,SVMbal
2.0,12.0,140.8,0.08522727272727272,0.35511363636363635,0.0,12.0,0.0,SVM,SVMbal
2.0,12.0,140.8,0.08522727272727272,0.35511363636363635,0.0,12.0,0.0,C45,SVMbal
2.0,12.0,140.8,0.08522727272727272,0.35511363636363635,0.0,12.0,0.0,IELM,SVMbal
11.0,10.0,422.4,0.023674242424242424,0.11837121212121213,0.0,10.0,0.0,NB,SVMbal
11.0,10.0,422.4,0.023674242424242424,0.11837121212121213,0.0,10.0,0.0,kNN,SVMbal
11.0,10.0,422.4,0.023674242424242424,0.11837121212121213,0.0,10.0,0.0,VFDT,SVMbal
11.0,10.0,422.4,0.023674242424242424,0.11837121212121213,0.0,10.0,0.0,SVM,SVMbal
11.0,10.0,422.4,0.023674242424242424,0.11837121212121213,0.0,10.0,0.0,C45,SVMbal
3.0,8.0,3341.6,0.0023940627244433805,0.014962892027771128,1.0,7.0,0.14285714285714285,NB,SVMbal
3.0,8.0,3341.6,0.0023940627244433805,0.014962892027771128,1.0,7.0,0.14285714285714285,kNN,SVMbal
3.0,8.0,3341.6,0.0023940627244433805,0.014962892027771128,1.0,7.0,0.14285714285714285,VFDT,SVMbal
3.0,8.0,3341.6,0.0023940627244433805,0.014962892027771128,1.0,7.0,0.14285714285714285,SVM,other
3.0,8.0,3341.6,0.0023940627244433805,0.014962892027771128,1.0,7.0,0.14285714285714285,C45,SVMbal
3.0,8.0,3341.6,0.0023940627244433805,0.014962892027771128,1.0,7.0,0.14285714285714285,IELM,SVMbal
2.0,167.0,5264.8,0.031720103327761734,0.009497036924479563,1.0,166.0,0.006024096385542169,NB,SVMbal
2.0,167.0,5264.8,0.031720103327761734,0.009497036924479563,1.0,166.0,0.006024096385542169,kNN,SVMbal
2.0,167.0,5264.8,0.031720103327761734,0.009497036924479563,1.0,166.0,0.006024096385542169,VFDT,SVMbal
2.0,167.0,5264.8,0.031720103327761734,0.009497036924479563,1.0,166.0,0.006024096385542169,SVM,SVMbal
6.0,9.0,170.4,0.0528169014084507,0.2934272300469484,0.0,9.0,0.0,NB,SVMbal
6.0,9.0,170.4,0.0528169014084507,0.2934272300469484,0.0,9.0,0.0,kNN,SVMbal
6.0,9.0,170.4,0.0528169014084507,0.2934272300469484,0.0,9.0,0.0,VFDT,SVMbal
6.0,9.0,170.4,0.0528169014084507,0.2934272300469484,0.0,9.0,0.0,SVM,SVMbal
6.0,9.0,170.4,0.0528169014084507,0.2934272300469484,0.0,9.0,0.0,C45,SVMbal
6.0,9.0,170.4,0.0528169014084507,0.2934272300469484,0.0,9.0,0.0,IELM,SVMbal
9.0,856.0,841.6,1.0171102661596958,0.0594106463878327,0.0,856.0,0.0,NB,SVMbal
9.0,856.0,841.6,1.0171102661596958,0.0594106463878327,0.0,856.0,0.0,kNN,SVMbal
9.0,856.0,841.6,1.0171102661596958,0.0594106463878327,0.0,856.0,0.0,VFDT,SVMbal
9.0,856.0,841.6,1.0171102661596958,0.0594106463878327,0.0,856.0,0.0,SVM,SVMbal
11.0,40.0,4378.4,0.00913575735428467,0.011419696692855839,0.0,40.0,0.0,NB,SVMbal
11.0,40.0,4378.4,0.00913575735428467,0.011419696692855839,0.0,40.0,0.0,kNN,SVMbal
11.0,40.0,4378.4,0.00913575735428467,0.011419696692855839,0.0,40.0,0.0,VFDT,SVMbal
11.0,40.0,4378.4,0.00913575735428467,0.011419696692855839,0.0,40.0,0.0,SVM,SVMbal
2.0,6.0,248.0,0.024193548387096774,0.20161290322580644,0.0,6.0,0.0,NB,SVMbal
2.0,6.0,248.0,0.024193548387096774,0.20161290322580644,0.0,6.0,0.0,kNN,SVMbal
2.0,6.0,248.0,0.024193548387096774,0.20161290322580644,0.0,6.0,0.0,VFDT,SVMbal
2.0,6.0,248.0,0.024193548387096774,0.20161290322580644,0.0,6.0,0.0,SVM,SVMbal
2.0,6.0,248.0,0.024193548387096774,0.20161290322580644,0.0,6.0,0.0,C45,SVMbal
2.0,6.0,248.0,0.024193548387096774,0.20161290322580644,0.0,6.0,0.0,IELM,SVMbal
2.0,36.0,2556.8,0.014080100125156444,0.01955569461827284,36.0,0.0,36.0,NB,SVMbal
2.0,36.0,2556.8,0.014080100125156444,0.01955569461827284,36.0,0.0,36.0,kNN,SVMbal
2.0,36.0,2556.8,0.014080100125156444,0.01955569461827284,36.0,0.0,36.0,VFDT,SVMbal
2.0,36.0,2556.8,0.014080100125156444,0.01955569461827284,36.0,0.0,36.0,SVM,other
2.0,36.0,2556.8,0.014080100125156444,0.01955569461827284,36.0,0.0,36.0,C45,SVMbal
2.0,36.0,2556.8,0.014080100125156444,0.01955569461827284,36.0,0.0,36.0,IELM,SVMbal
2.0,72.0,2022.4,0.035601265822784806,0.024723101265822785,0.0,72.0,0.0,NB,SVMbal
2.0,72.0,2022.4,0.035601265822784806,0.024723101265822785,0.0,72.0,0.0,kNN,SVMbal
2.0,72.0,2022.4,0.035601265822784806,0.024723101265822785,0.0,72.0,0.0,VFDT,SVMbal
2.0,72.0,2022.4,0.035601265822784806,0.024723101265822785,0.0,72.0,0.0,SVM,SVMbal
2.0,72.0,2022.4,0.035601265822784806,0.024723101265822785,0.0,72.0,0.0,C45,SVMbal
2.0,72.0,2022.4,0.035601265822784806,0.024723101265822785,0.0,72.0,0.0,IELM,SVMbal
3.0,7.0,168.0,0.041666666666666664,0.2976190476190476,0.0,7.0,0.0,NB,SVMbal
3.0,7.0,168.0,0.041666666666666664,0.2976190476190476,0.0,7.0,0.0,kNN,SVMbal
3.0,7.0,168.0,0.041666666666666664,0.2976190476190476,0.0,7.0,0.0,VFDT,other
3.0,7.0,168.0,0.041666666666666664,0.2976190476190476,0.0,7.0,0.0,SVM,other
3.0,7.0,168.0,0.041666666666666664,0.2976190476190476,0.0,7.0,0.0,C45,other
3.0,7.0,168.0,0.041666666666666664,0.2976190476190476,0.0,7.0,0.0,IELM,SVMbal
6.0,60.0,480.0,0.125,0.10416666666666667,0.0,60.0,0.0,NB,SVMbal
6.0,60.0,480.0,0.125,0.10416666666666667,0.0,60.0,0.0,kNN,SVMbal
6.0,60.0,480.0,0.125,0.10416666666666667,0.0,60.0,0.0,VFDT,SVMbal
6.0,60.0,480.0,0.125,0.10416666666666667,0.0,60.0,0.0,SVM,SVMbal
6.0,60.0,480.0,0.125,0.10416666666666667,0.0,60.0,0.0,C45,SVMbal
2.0,100.0,969.6,0.10313531353135313,0.05156765676567657,0.0,100.0,0.0,NB,SVMbal
2.0,100.0,969.6,0.10313531353135313,0.05156765676567657,0.0,100.0,0.0,kNN,SVMbal
2.0,100.0,969.6,0.10313531353135313,0.05156765676567657,0.0,100.0,0.0,VFDT,SVMbal
2.0,100.0,969.6,0.10313531353135313,0.05156765676567657,0.0,100.0,0.0,SVM,SVMbal
2.0,100.0,969.6,0.10313531353135313,0.05156765676567657,0.0,100.0,0.0,C45,SVMbal
5.0,3.0,8529.6,3.5171637591446255E-4,0.005861939598574376,0.0,3.0,0.0,NB,SVMbal
5.0,3.0,8529.6,3.5171637591446255E-4,0.005861939598574376,0.0,3.0,0.0,kNN,SVMbal
5.0,3.0,8529.6,3.5171637591446255E-4,0.005861939598574376,0.0,3.0,0.0,VFDT,SVMbal
5.0,3.0,8529.6,3.5171637591446255E-4,0.005861939598574376,0.0,3.0,0.0,SVM,SVMbal
5.0,3.0,8529.6,3.5171637591446255E-4,0.005861939598574376,0.0,3.0,0.0,C45,SVMbal
15.0,90.0,264.0,0.3409090909090909,0.1893939393939394,0.0,90.0,0.0,NB,SVMbal
15.0,90.0,264.0,0.3409090909090909,0.1893939393939394,0.0,90.0,0.0,kNN,SVMbal
15.0,90.0,264.0,0.3409090909090909,0.1893939393939394,0.0,90.0,0.0,VFDT,SVMbal
15.0,90.0,264.0,0.3409090909090909,0.1893939393939394,0.0,90.0,0.0,SVM,SVMbal
15.0,90.0,264.0,0.3409090909090909,0.1893939393939394,0.0,90.0,0.0,C45,SVMbal
10.0,256.0,1274.4,0.20087884494664154,0.03923414940364093,0.0,256.0,0.0,NB,SVMbal
10.0,256.0,1274.4,0.20087884494664154,0.03923414940364093,0.0,256.0,0.0,kNN,SVMbal
10.0,256.0,1274.4,0.20087884494664154,0.03923414940364093,0.0,256.0,0.0,VFDT,SVMbal
10.0,256.0,1274.4,0.20087884494664154,0.03923414940364093,0.0,256.0,0.0,SVM,SVMbal
10.0,256.0,1274.4,0.20087884494664154,0.03923414940364093,0.0,256.0,0.0,C45,SVMbal
2.0,21.0,6499.2,0.0032311669128508125,0.007693254554406697,21.0,0.0,21.0,NB,SVMbal
2.0,21.0,6499.2,0.0032311669128508125,0.007693254554406697,21.0,0.0,21.0,kNN,SVMbal
2.0,21.0,6499.2,0.0032311669128508125,0.007693254554406697,21.0,0.0,21.0,VFDT,SVMbal
2.0,21.0,6499.2,0.0032311669128508125,0.007693254554406697,21.0,0.0,21.0,SVM,SVMbal
2.0,21.0,6499.2,0.0032311669128508125,0.007693254554406697,21.0,0.0,21.0,C45,SVMbal
4.0,9.0,84.0,0.10714285714285714,0.5952380952380952,0.0,9.0,0.0,NB,SVMbal
4.0,9.0,84.0,0.10714285714285714,0.5952380952380952,0.0,9.0,0.0,kNN,SVMbal
4.0,9.0,84.0,0.10714285714285714,0.5952380952380952,0.0,9.0,0.0,VFDT,SVMbal
4.0,9.0,84.0,0.10714285714285714,0.5952380952380952,0.0,9.0,0.0,SVM,SVMbal
4.0,9.0,84.0,0.10714285714285714,0.5952380952380952,0.0,9.0,0.0,C45,SVMbal
4.0,9.0,84.0,0.10714285714285714,0.5952380952380952,0.0,9.0,0.0,IELM,SVMbal
2.0,14.0,552.0,0.025362318840579712,0.09057971014492754,6.0,8.0,0.75,NB,SVMbal
2.0,14.0,552.0,0.025362318840579712,0.09057971014492754,6.0,8.0,0.75,kNN,SVMbal
2.0,14.0,552.0,0.025362318840579712,0.09057971014492754,6.0,8.0,0.75,VFDT,SVMbal
2.0,14.0,552.0,0.025362318840579712,0.09057971014492754,6.0,8.0,0.75,SVM,SVMbal
2.0,14.0,552.0,0.025362318840579712,0.09057971014492754,6.0,8.0,0.75,C45,SVMbal
2.0,14.0,552.0,0.025362318840579712,0.09057971014492754,6.0,8.0,0.75,IELM,SVMbal
4.0,2.0,4141.6,4.829051574270813E-4,0.012072628935677033,0.0,2.0,0.0,NB,SVMbal
4.0,2.0,4141.6,4.829051574270813E-4,0.012072628935677033,0.0,2.0,0.0,kNN,SVMbal
4.0,2.0,4141.6,4.829051574270813E-4,0.012072628935677033,0.0,2.0,0.0,VFDT,SVMbal
4.0,2.0,4141.6,4.829051574270813E-4,0.012072628935677033,0.0,2.0,0.0,SVM,other
4.0,2.0,4141.6,4.829051574270813E-4,0.012072628935677033,0.0,2.0,0.0,IELM,other
2.0,72.0,2020.8,0.035629453681710214,0.024742676167854315,0.0,72.0,0.0,NB,SVMbal
2.0,72.0,2020.8,0.035629453681710214,0.024742676167854315,0.0,72.0,0.0,kNN,SVMbal
2.0,72.0,2020.8,0.035629453681710214,0.024742676167854315,0.0,72.0,0.0,VFDT,SVMbal
2.0,72.0,2020.8,0.035629453681710214,0.024742676167854315,0.0,72.0,0.0,SVM,SVMbal
2.0,72.0,2020.8,0.035629453681710214,0.024742676167854315,0.0,72.0,0.0,C45,SVMbal
2.0,72.0,2020.8,0.035629453681710214,0.024742676167854315,0.0,72.0,0.0,IELM,SVMbal
3.0,6.0,248.0,0.024193548387096774,0.20161290322580644,0.0,6.0,0.0,NB,SVMbal
3.0,6.0,248.0,0.024193548387096774,0.20161290322580644,0.0,6.0,0.0,kNN,SVMbal
3.0,6.0,248.0,0.024193548387096774,0.20161290322580644,0.0,6.0,0.0,VFDT,SVMbal
3.0,6.0,248.0,0.024193548387096774,0.20161290322580644,0.0,6.0,0.0,SVM,SVMbal
3.0,6.0,248.0,0.024193548387096774,0.20161290322580644,0.0,6.0,0.0,IELM,SVMbal
4.0,6.0,1382.4,0.004340277777777777,0.03616898148148148,6.0,0.0,6.0,NB,SVMbal
4.0,6.0,1382.4,0.004340277777777777,0.03616898148148148,6.0,0.0,6.0,kNN,SVMbal
4.0,6.0,1382.4,0.004340277777777777,0.03616898148148148,6.0,0.0,6.0,VFDT,other
4.0,6.0,1382.4,0.004340277777777777,0.03616898148148148,6.0,0.0,6.0,SVM,other
4.0,6.0,1382.4,0.004340277777777777,0.03616898148148148,6.0,0.0,6.0,C45,other
4.0,6.0,1382.4,0.004340277777777777,0.03616898148148148,6.0,0.0,6.0,IELM,SVMbal
5.0,12.0,880.0,0.013636363636363636,0.056818181818181816,4.0,8.0,0.5,NB,SVMbal
5.0,12.0,880.0,0.013636363636363636,0.056818181818181816,4.0,8.0,0.5,kNN,SVMbal
5.0,12.0,880.0,0.013636363636363636,0.056818181818181816,4.0,8.0,0.5,VFDT,SVMbal
5.0,12.0,880.0,0.013636363636363636,0.056818181818181816,4.0,8.0,0.5,SVM,SVMbal
2.0,307.0,100.8,3.045634920634921,0.49603174603174605,0.0,307.0,0.0,NB,SVMbal
2.0,307.0,100.8,3.045634920634921,0.49603174603174605,0.0,307.0,0.0,kNN,SVMbal
2.0,307.0,100.8,3.045634920634921,0.49603174603174605,0.0,307.0,0.0,VFDT,SVMbal
2.0,307.0,100.8,3.045634920634921,0.49603174603174605,0.0,307.0,0.0,SVM,SVMbal
2.0,307.0,100.8,3.045634920634921,0.49603174603174605,0.0,307.0,0.0,IELM,SVMbal
2.0,7.0,352.0,0.019886363636363636,0.14204545454545456,0.0,7.0,0.0,NB,SVMbal
2.0,7.0,352.0,0.019886363636363636,0.14204545454545456,0.0,7.0,0.0,kNN,SVMbal
2.0,7.0,352.0,0.019886363636363636,0.14204545454545456,0.0,7.0,0.0,VFDT,SVMbal
2.0,7.0,352.0,0.019886363636363636,0.14204545454545456,0.0,7.0,0.0,SVM,SVMbal
2.0,7.0,352.0,0.019886363636363636,0.14204545454545456,0.0,7.0,0.0,C45,SVMbal
2.0,7.0,352.0,0.019886363636363636,0.14204545454545456,0.0,7.0,0.0,IELM,SVMbal
6.0,36.0,2287.2,0.015739769150052468,0.021860790486183983,0.0,36.0,0.0,NB,SVMbal
6.0,36.0,2287.2,0.015739769150052468,0.021860790486183983,0.0,36.0,0.0,kNN,SVMbal
6.0,36.0,2287.2,0.015739769150052468,0.021860790486183983,0.0,36.0,0.0,VFDT,SVMbal
6.0,36.0,2287.2,0.015739769150052468,0.021860790486183983,0.0,36.0,0.0,SVM,SVMbal
6.0,36.0,2287.2,0.015739769150052468,0.021860790486183983,0.0,36.0,0.0,C45,SVMbal
2.0,27.0,240.0,0.1125,0.20833333333333334,14.0,13.0,1.0769230769230769,NB,SVMbal
2.0,27.0,240.0,0.1125,0.20833333333333334,14.0,13.0,1.0769230769230769,kNN,SVMbal
2.0,27.0,240.0,0.1125,0.20833333333333334,14.0,13.0,1.0769230769230769,VFDT,SVMbal
2.0,27.0,240.0,0.1125,0.20833333333333334,14.0,13.0,1.0769230769230769,SVM,SVMbal
2.0,27.0,240.0,0.1125,0.20833333333333334,14.0,13.0,1.0769230769230769,C45,SVMbal
2.0,27.0,240.0,0.1125,0.20833333333333334,14.0,13.0,1.0769230769230769,IELM,SVMbal
2.0,41.0,841.6,0.048716730038022814,0.0594106463878327,0.0,41.0,0.0,NB,SVMbal
2.0,41.0,841.6,0.048716730038022814,0.0594106463878327,0.0,41.0,0.0,kNN,SVMbal
2.0,41.0,841.6,0.048716730038022814,0.0594106463878327,0.0,41.0,0.0,VFDT,SVMbal
2.0,41.0,841.6,0.048716730038022814,0.0594106463878327,0.0,41.0,0.0,SVM,other
2.0,41.0,841.6,0.048716730038022814,0.0594106463878327,0.0,41.0,0.0,C45,SVMbal
2.0,41.0,841.6,0.048716730038022814,0.0594106463878327,0.0,41.0,0.0,IELM,SVMbal
2.0,44.0,213.6,0.20599250936329588,0.23408239700374533,0.0,44.0,0.0,NB,SVMbal
2.0,44.0,213.6,0.20599250936329588,0.23408239700374533,0.0,44.0,0.0,kNN,SVMbal
2.0,44.0,213.6,0.20599250936329588,0.23408239700374533,0.0,44.0,0.0,VFDT,SVMbal
2.0,44.0,213.6,0.20599250936329588,0.23408239700374533,0.0,44.0,0.0,SVM,SVMbal
2.0,44.0,213.6,0.20599250936329588,0.23408239700374533,0.0,44.0,0.0,C45,SVMbal
2.0,44.0,213.6,0.20599250936329588,0.23408239700374533,0.0,44.0,0.0,IELM,SVMbal
3.0,13.0,142.4,0.09129213483146068,0.35112359550561795,0.0,13.0,0.0,NB,SVMbal
3.0,13.0,142.4,0.09129213483146068,0.35112359550561795,0.0,13.0,0.0,kNN,SVMbal
3.0,13.0,142.4,0.09129213483146068,0.35112359550561795,0.0,13.0,0.0,VFDT,SVMbal
3.0,13.0,142.4,0.09129213483146068,0.35112359550561795,0.0,13.0,0.0,SVM,SVMbal
3.0,13.0,142.4,0.09129213483146068,0.35112359550561795,0.0,13.0,0.0,C45,SVMbal
3.0,13.0,142.4,0.09129213483146068,0.35112359550561795,0.0,13.0,0.0,IELM,SVMbal
2.0,20.0,432.0,0.046296296296296294,0.11574074074074074,0.0,20.0,0.0,NB,SVMbal
2.0,20.0,432.0,0.046296296296296294,0.11574074074074074,0.0,20.0,0.0,kNN,SVMbal
2.0,20.0,432.0,0.046296296296296294,0.11574074074074074,0.0,20.0,0.0,VFDT,SVMbal
2.0,20.0,432.0,0.046296296296296294,0.11574074074074074,0.0,20.0,0.0,SVM,SVMbal
2.0,20.0,432.0,0.046296296296296294,0.11574074074074074,0.0,20.0,0.0,C45,SVMbal
2.0,20.0,432.0,0.046296296296296294,0.11574074074074074,0.0,20.0,0.0,IELM,SVMbal
2.0,20.0,5920.0,0.0033783783783783786,0.008445945945945946,0.0,20.0,0.0,NB,SVMbal
2.0,20.0,5920.0,0.0033783783783783786,0.008445945945945946,0.0,20.0,0.0,kNN,SVMbal
2.0,20.0,5920.0,0.0033783783783783786,0.008445945945945946,0.0,20.0,0.0,VFDT,SVMbal
2.0,20.0,5920.0,0.0033783783783783786,0.008445945945945946,0.0,20.0,0.0,SVM,SVMbal
2.0,20.0,5920.0,0.0033783783783783786,0.008445945945945946,0.0,20.0,0.0,C45,SVMbal
3.0,40.0,4000.0,0.01,0.0125,0.0,40.0,0.0,NB,SVMbal
3.0,40.0,4000.0,0.01,0.0125,0.0,40.0,0.0,kNN,SVMbal
3.0,40.0,4000.0,0.01,0.0125,0.0,40.0,0.0,VFDT,SVMbal
3.0,40.0,4000.0,0.01,0.0125,0.0,40.0,0.0,SVM,other
15.0,90.0,192.0,0.46875,0.2604166666666667,0.0,90.0,0.0,NB,SVMbal
15.0,90.0,192.0,0.46875,0.2604166666666667,0.0,90.0,0.0,kNN,SVMbal
15.0,90.0,192.0,0.46875,0.2604166666666667,0.0,90.0,0.0,VFDT,SVMbal
15.0,90.0,192.0,0.46875,0.2604166666666667,0.0,90.0,0.0,SVM,SVMbal
15.0,90.0,192.0,0.46875,0.2604166666666667,0.0,90.0,0.0,C45,SVMbal
15.0,90.0,192.0,0.46875,0.2604166666666667,0.0,90.0,0.0,IELM,SVMbal
5.0,3.0,863.2,0.003475440222428174,0.05792400370713623,0.0,3.0,0.0,NB,SVMbal
5.0,3.0,863.2,0.003475440222428174,0.05792400370713623,0.0,3.0,0.0,kNN,SVMbal
5.0,3.0,863.2,0.003475440222428174,0.05792400370713623,0.0,3.0,0.0,VFDT,SVMbal
5.0,3.0,863.2,0.003475440222428174,0.05792400370713623,0.0,3.0,0.0,SVM,SVMbal
5.0,3.0,863.2,0.003475440222428174,0.05792400370713623,0.0,3.0,0.0,IELM,SVMbal
6.0,51.0,4401.6,0.011586695747001089,0.011359505634314794,0.0,51.0,0.0,NB,SVMbal
6.0,51.0,4401.6,0.011586695747001089,0.011359505634314794,0.0,51.0,0.0,kNN,SVMbal
6.0,51.0,4401.6,0.011586695747001089,0.011359505634314794,0.0,51.0,0.0,VFDT,SVMbal
6.0,51.0,4401.6,0.011586695747001089,0.011359505634314794,0.0,51.0,0.0,SVM,SVMbal
6.0,51.0,4401.6,0.011586695747001089,0.011359505634314794,0.0,51.0,0.0,C45,SVMbal
2.0,57.0,84.8,0.6721698113207547,0.589622641509434,57.0,0.0,57.0,NB,SVMbal
2.0,57.0,84.8,0.6721698113207547,0.589622641509434,57.0,0.0,57.0,kNN,SVMbal
2.0,57.0,84.8,0.6721698113207547,0.589622641509434,57.0,0.0,57.0,VFDT,SVMbal
2.0,57.0,84.8,0.6721698113207547,0.589622641509434,57.0,0.0,57.0,SVM,SVMbal
2.0,57.0,84.8,0.6721698113207547,0.589622641509434,57.0,0.0,57.0,C45,SVMbal
2.0,57.0,84.8,0.6721698113207547,0.589622641509434,57.0,0.0,57.0,IELM,SVMbal
3.0,12.0,560.0,0.02142857142857143,0.08928571428571429,4.0,8.0,0.5,NB,SVMbal
3.0,12.0,560.0,0.02142857142857143,0.08928571428571429,4.0,8.0,0.5,kNN,SVMbal
3.0,12.0,560.0,0.02142857142857143,0.08928571428571429,4.0,8.0,0.5,VFDT,SVMbal
3.0,12.0,560.0,0.02142857142857143,0.08928571428571429,4.0,8.0,0.5,SVM,SVMbal
3.0,12.0,560.0,0.02142857142857143,0.08928571428571429,4.0,8.0,0.5,C45,SVMbal
3.0,12.0,560.0,0.02142857142857143,0.08928571428571429,4.0,8.0,0.5,IELM,SVMbal
2.0,2.0,4232.8,4.725004725004725E-4,0.011812511812511813,0.0,2.0,0.0,NB,other
2.0,2.0,4232.8,4.725004725004725E-4,0.011812511812511813,0.0,2.0,0.0,kNN,SVMbal
2.0,2.0,4232.8,4.725004725004725E-4,0.011812511812511813,0.0,2.0,0.0,VFDT,other
2.0,2.0,4232.8,4.725004725004725E-4,0.011812511812511813,0.0,2.0,0.0,SVM,SVMbal
2.0,2.0,4232.8,4.725004725004725E-4,0.011812511812511813,0.0,2.0,0.0,C45,other
2.0,2.0,4232.8,4.725004725004725E-4,0.011812511812511813,0.0,2.0,0.0,IELM,other
3.0,60.0,2404.0,0.024958402662229616,0.020798668885191347,60.0,0.0,60.0,NB,SVMbal
3.0,60.0,2404.0,0.024958402662229616,0.020798668885191347,60.0,0.0,60.0,kNN,SVMbal
3.0,60.0,2404.0,0.024958402662229616,0.020798668885191347,60.0,0.0,60.0,VFDT,SVMbal
3.0,60.0,2404.0,0.024958402662229616,0.020798668885191347,60.0,0.0,60.0,SVM,other
3.0,60.0,2404.0,0.024958402662229616,0.020798668885191347,60.0,0.0,60.0,C45,SVMbal
3.0,60.0,2404.0,0.024958402662229616,0.020798668885191347,60.0,0.0,60.0,IELM,SVMbal
5.0,5.0,322.4,0.015508684863523574,0.15508684863523575,0.0,5.0,0.0,NB,SVMbal
5.0,5.0,322.4,0.015508684863523574,0.15508684863523575,0.0,5.0,0.0,kNN,SVMbal
5.0,5.0,322.4,0.015508684863523574,0.15508684863523575,0.0,5.0,0.0,VFDT,SVMbal
5.0,5.0,322.4,0.015508684863523574,0.15508684863523575,0.0,5.0,0.0,SVM,other
5.0,5.0,322.4,0.015508684863523574,0.15508684863523575,0.0,5.0,0.0,C45,SVMbal
5.0,5.0,322.4,0.015508684863523574,0.15508684863523575,0.0,5.0,0.0,IELM,SVMbal
2.0,25.0,2468.0,0.01012965964343598,0.02025931928687196,18.0,7.0,2.5714285714285716,NB,SVMbal
2.0,25.0,2468.0,0.01012965964343598,0.02025931928687196,18.0,7.0,2.5714285714285716,kNN,SVMbal
2.0,25.0,2468.0,0.01012965964343598,0.02025931928687196,18.0,7.0,2.5714285714285716,VFDT,SVMbal
2.0,25.0,2468.0,0.01012965964343598,0.02025931928687196,18.0,7.0,2.5714285714285716,SVM,other
10.0,35.0,1692.0,0.020685579196217493,0.02955082742316785,0.0,35.0,0.0,NB,SVMbal
10.0,35.0,1692.0,0.020685579196217493,0.02955082742316785,0.0,35.0,0.0,kNN,SVMbal
10.0,35.0,1692.0,0.020685579196217493,0.02955082742316785,0.0,35.0,0.0,VFDT,SVMbal
10.0,35.0,1692.0,0.020685579196217493,0.02955082742316785,0.0,35.0,0.0,SVM,SVMbal
10.0,35.0,1692.0,0.020685579196217493,0.02955082742316785,0.0,35.0,0.0,C45,SVMbal
