Row,NumGoodAlgos
5792,4
5793,7
5794,3
5795,4
5796,4
5797,7
5798,1
5799,4
5800,7
5801,7
5802,2
5803,2
5804,7
5805,7
5806,7
5807,2
5808,7
5809,7
5810,7
5811,7
5812,7
5813,7
5814,7
5815,7
5816,7
5817,0
5818,4
5819,0
5820,2
5821,7
5822,7
5823,7
5824,7
5825,5
5826,3
5827,7
5828,7
5829,7
5830,7
5831,7
5832,7
5833,1
5834,7
5835,7
5836,7
5837,7
5838,3
5839,7
5840,6
5841,7
5842,7
5843,7
5844,7
5845,7
5846,3
5847,1
5848,7
5849,7
5850,7
5851,6
5852,4
5853,6
5854,7
5855,7
5856,7
5857,3
5858,0
5859,7
5860,7
5861,7
5862,6
5863,7
5864,7
5865,7
5866,7
5867,7
5868,7
5869,7
5870,3
5871,7
5872,4
5873,5
5874,2
5875,0
5876,5
5877,7
5878,3
5879,7
5880,6
5881,7
5882,6
5883,7
5884,7
5885,7
5886,7
5887,7
5888,7
5889,7
5890,0
5891,7
5892,7
5893,4
5894,7
5895,0
5896,0
5897,7
5898,7
5899,0
5900,7
5901,7
5902,7
5903,0
5904,7
5905,3
5906,7
5907,7
5908,7
5909,7
5910,7
5911,6
5912,7
5913,7
5914,7
5915,7
5916,5
5917,7
5918,7
5919,6
5920,7
5921,7
5922,6
5923,7
5924,7
5925,7
5926,7
5927,2
5928,7
5929,2
5930,6
5931,2
5932,7
5933,0
5934,5
5935,7
5936,7
5937,7
5938,7
5939,7
5940,1
5941,6
5942,4
5943,7
5944,2
5945,7
5946,0
5947,7
5948,7
5949,7
5950,7
5951,7
5952,7
5953,5
5954,5
5955,6
5956,7
5957,7
5958,7
5959,7
5960,2
5961,7
5962,6
5963,7
5964,2
5965,6
5966,7
5967,7
5968,7
5969,7
5970,3
5971,7
5972,7
5973,7
5974,5
5975,7
5976,6
5977,5
5978,2
5979,1
5980,7
5981,6
5982,0
5983,7
5984,3
5985,7
5986,7
5987,7
5988,3
5989,7
5990,6
5991,7
5992,7
5993,4
5994,7
5995,7
5996,7
5997,6
5998,7
5999,7
6000,7
6001,7
6002,5
6003,5
6004,1
6005,1
6006,1
6007,1
6008,0
6009,0
6010,3
6011,3
6012,0
6013,0
6014,0
6015,1
6016,5
6017,1
6018,2
6019,0
6020,7
6021,7
6022,7
6023,7
6024,7
6025,4
6026,7
6027,3
6028,1
6029,7
6030,6
6031,0
6032,6
6033,0
6034,7
6035,7
6036,7
6037,7
6038,2
6039,7
6040,6
6041,7
6042,7
6043,7
6044,4
6045,7
6046,7
6047,3
6048,7
6049,0
6050,7
6051,4
6052,2
6053,0
6054,7
6055,7
6056,7
6057,4
6058,0
6059,0
6060,2
6061,7
6062,5
6063,7
6064,7
6065,5
6066,3
6067,2
6068,0
6069,2
6070,3
6071,7
6072,7
6073,5
6074,7
6075,6
6076,7
6077,7
6078,5
6079,3
6080,7
6081,7
6082,7
6083,7
6084,7
6085,2
6086,7
6087,7
6088,4
6089,7
6090,1
6091,7
6092,5
6093,7
6094,1
6095,7
6096,7
6097,4
6098,1
6099,7
6100,7
6101,0
6102,7
6103,7
6104,7
6105,4
6106,7
6107,7
6108,7
6109,7
6110,7
6111,7
6112,7
6113,0
6114,7
6115,2
6116,5
6117,7
6118,7
6119,1
6120,7
6121,7
6122,7
6123,7
6124,7
6125,7
6126,7
6127,7
6128,6
6129,7
6130,2
6131,7
6132,7
6133,0
6134,7
6135,7
6136,7
6137,7
6138,7
6139,6
6140,7
6141,7
6142,7
6143,7
6144,7
6145,7
6146,0
6147,7
6148,7
6149,7
6150,3
6151,3
6152,7
6153,7
6154,3
6155,7
6156,0
6157,7
6158,2
6159,7
6160,7
6161,7
6162,7
6163,2
6164,6
6165,7
6166,7
6167,6
6168,5
6169,7
6170,4
6171,4
6172,5
6173,7
6174,1
6175,1
6176,6
6177,7
6178,4
6179,7
6180,7
6181,7
6182,3
6183,3
6184,7
6185,7
6186,5
6187,7
6188,7
6189,7
6190,3
6191,7
6192,7
6193,3
6194,7
6195,7
6196,6
6197,7
6198,7
6199,1
6200,6
6201,5
6202,7
6203,7
6204,2
6205,6
6206,7
6207,7
6208,5
6209,7
6210,7
6211,6
6212,7
6213,7
6214,7
6215,7
6216,7
6217,7
6218,7
6219,5
6220,7
6221,7
6222,2
6223,7
6224,0
6225,6
6226,4
6227,7
6228,7
6229,5
6230,7
6231,2
6232,3
6233,5
6234,7
6235,3
6236,7
6237,5
6238,4
6239,7
6240,7
6241,1
6242,7
6243,7
6244,7
6245,3
6246,7
6247,7
6248,7
6249,7
6250,1
6251,7
6252,7
6253,7
6254,7
6255,7
6256,0
6257,3
6258,7
6259,6
6260,2
6261,7
6262,7
6263,5
6264,5
6265,7
6266,2
6267,7
6268,1
6269,2
6270,7
6271,7
6272,6
6273,2
6274,2
6275,7
6276,6
6277,7
6278,7
6279,7
6280,6
6281,7
6282,7
6283,7
6284,7
6285,0
6286,4
6287,7
6288,3
6289,7
6290,0
6291,7
6292,7
6293,7
6294,0
6295,5
6296,0
6297,7
6298,6
6299,7
6300,7
6301,7
6302,7
6303,5
6304,3
6305,0
6306,7
6307,7
6308,7
6309,7
6310,2
6311,7
6312,6
6313,7
6314,7
6315,7
6316,5
6317,2
6318,6
6319,7
6320,7
6321,0
6322,3
6323,3
6324,7
6325,7
6326,7
6327,7
6328,7
6329,7
6330,1
6331,7
6332,7
6333,2
6334,7
6335,7
6336,0
6337,7
6338,0
6339,7
6340,7
6341,1
6342,7
6343,7
6344,7
6345,7
6346,6
6347,7
6348,7
6349,4
6350,7
6351,7
6352,7
6353,7
6354,5
6355,7
6356,7
6357,7
6358,0
6359,3
6360,7
6361,1
6362,7
6363,6
6364,1
6365,6
6366,7
6367,7
6368,6
6369,7
6370,7
6371,1
6372,6
6373,7
6374,7
6375,7
6376,7
6377,6
6378,7
6379,6
6380,7
6381,7
6382,0
6383,7
6384,7
6385,7
6386,7
6387,7
6388,7
6389,6
6390,6
6391,7
6392,7
6393,6
6394,7
6395,7
6396,5
6397,6
6398,3
6399,2
6400,7
6401,7
6402,3
6403,7
6404,7
6405,6
6406,7
6407,0
6408,3
6409,4
6410,7
6411,6
6412,7
6413,0
6414,3
6415,6
6416,2
6417,6
6418,7
6419,7
6420,7
6421,7
6422,7
6423,1
6424,7
6425,5
6426,7
6427,7
6428,6
6429,5
6430,7
6431,7
6432,7
6433,7
6434,7
6435,7
6436,7
6437,6
6438,7
6439,7
6440,7
6441,7
6442,7
6443,7
6444,4
6445,7
6446,7
6447,6
6448,7
6449,7
6450,7
6451,7
6452,7
6453,7
6454,3
6455,7
6456,7
6457,5
6458,6
6459,7
6460,7
6461,4
6462,7
6463,7
6464,6
6465,7
6466,4
6467,7
6468,7
6469,7
6470,7
6471,7
6472,7
6473,6
6474,4
6475,7
6476,3
6477,5
6478,3
6479,0
6480,0
6481,1
6482,0
6483,0
6484,0
6485,0
6486,1
6487,7
6488,7
6489,7
6490,7
6491,7
6492,7
6493,7
6494,7
6495,7
6496,7
6497,7
6498,7
6499,7
6500,4
6501,7
6502,7
6503,7
6504,7
6505,7
6506,7
6507,5
6508,7
6509,7
6510,7
6511,7
6512,7
6513,6
6514,7
6515,7
6516,7
6517,4
6518,6
6519,7
6520,7
6521,7
6522,7
6523,7
6524,7
6525,7
6526,1
6527,7
6528,7
6529,7
6530,7
6531,7
6532,7
6533,6
6534,7
6535,6
6536,6
6537,7
6538,6
6539,2
6540,7
6541,0
6542,7
6543,5
6544,6
6545,0
6546,4
6547,7
6548,1
6549,1
6550,0
6551,7
6552,7
6553,7
6554,7
6555,3
6556,6
6557,7
6558,7
6559,0
6560,7
6561,0
6562,7
6563,1
6564,7
6565,7
6566,7
6567,7
6568,7
6569,7
6570,0
6571,1
6572,7
6573,7
6574,7
6575,7
6576,7
6577,6
6578,7
6579,0
6580,7
6581,7
6582,7
6583,7
6584,7
6585,0
6586,7
6587,7
6588,6
6589,6
6590,0
6591,6
6592,1
6593,1
6594,7
6595,7
6596,7
6597,7
6598,0
6599,7
6600,3
6601,3
6602,7
6603,7
6604,7
6605,7
6606,3
6607,7
6608,3
6609,6
6610,7
6611,7
6612,7
6613,7
6614,7
6615,7
6616,7
6617,0
6618,2
6619,7
6620,7
6621,0
6622,7
6623,6
6624,7
6625,7
6626,7
6627,7
6628,7
6629,3
6630,5
6631,7
6632,5
6633,5
6634,4
6635,7
6636,7
6637,2
6638,3
6639,3
6640,2
6641,1
6642,1
6643,2
6644,7
6645,7
6646,7
6647,7
6648,7
6649,7
6650,7
6651,7
6652,7
6653,7
6654,7
6655,6
6656,7
6657,1
6658,7
6659,7
6660,7
6661,4
6662,7
6663,7
6664,4
6665,7
6666,7
6667,7
6668,7
6669,3
6670,7
6671,7
6672,7
6673,7
6674,7
6675,1
6676,6
6677,7
6678,7
6679,7
6680,7
6681,0
6682,7
6683,0
6684,7
6685,7
6686,7
6687,7
6688,7
6689,7
6690,7
6691,3
6692,7
6693,7
6694,7
6695,7
6696,7
6697,6
6698,7
6699,7
6700,7
6701,7
6702,7
6703,6
6704,7
6705,7
6706,7
6707,7
6708,7
6709,7
6710,3
6711,6
6712,7
6713,5
6714,7
6715,7
6716,4
6717,6
6718,7
6719,7
6720,5
6721,7
6722,7
6723,7
6724,4
6725,0
6726,7
6727,7
6728,7
6729,7
6730,7
6731,7
6732,7
6733,7
6734,7
6735,7
6736,7
6737,7
6738,7
6739,7
6740,7
6741,6
6742,7
6743,6
6744,7
6745,7
6746,7
6747,5
6748,7
6749,7
6750,7
6751,7
6752,3
6753,6
6754,7
6755,7
6756,6
6757,0
6758,7
6759,4
6760,7
6761,7
6762,7
6763,3
6764,0
6765,7
6766,6
6767,7
6768,7
6769,5
6770,7
6771,7
6772,0
6773,5
6774,7
6775,7
6776,0
6777,0
6778,7
6779,7
6780,7
6781,7
6782,5
6783,2
6784,7
6785,0
6786,7
6787,7
6788,7
6789,7
6790,7
6791,7
6792,0
6793,7
6794,7
6795,7
6796,7
6797,7
6798,2
6799,7
6800,0
6801,7
6802,7
6803,0
6804,7
6805,2
6806,7
6807,7
6808,7
6809,7
6810,5
6811,0
6812,2
6813,7
6814,7
6815,7
6816,7
6817,7
6818,7
6819,6
6820,7
6821,1
6822,7
6823,7
6824,7
6825,7
6826,0
6827,1
6828,0
6829,1
6830,0
6831,0
6832,3
6833,7
6834,0
6835,7
6836,1
6837,1
6838,2
6839,0
6840,2
6841,2
6842,2
6843,2
6844,0
6845,0
6846,2
6847,2
6848,0
6849,1
6850,7
6851,2
6852,7
6853,2
6854,5
6855,7
6856,5
6857,7
6858,7
6859,7
6860,7
6861,6
6862,3
6863,7
6864,3
6865,7
6866,7
6867,7
6868,7
6869,7
6870,7
6871,7
6872,7
6873,6
6874,7
6875,7
6876,4
6877,7
6878,7
6879,7
6880,7
6881,7
6882,7
6883,6
6884,2
6885,7
6886,6
6887,7
6888,7
6889,4
6890,7
6891,7
6892,7
6893,2
6894,4
6895,0
6896,7
6897,7
6898,0
6899,7
6900,6
6901,7
6902,7
6903,2
6904,3
6905,7
6906,7
6907,6
6908,6
6909,7
6910,3
6911,7
6912,7
6913,7
6914,7
6915,7
6916,1
6917,7
6918,7
6919,4
6920,7
6921,2
6922,6
6923,2
6924,1
6925,1
6926,7
6927,7
6928,7
6929,0
6930,2
6931,7
6932,7
6933,7
6934,7
6935,0
6936,7
6937,7
6938,7
6939,7
6940,5
6941,7
6942,5
6943,7
6944,4
6945,3
6946,7
6947,4
6948,7
6949,7
6950,7
6951,7
6952,7
6953,7
6954,7
6955,7
6956,7
6957,7
6958,7
6959,7
6960,7
6961,7
6962,7
6963,7
6964,4
6965,3
6966,6
6967,7
6968,7
6969,6
6970,7
6971,0
6972,7
6973,7
6974,6
6975,0
6976,3
6977,1
6978,7
6979,5
6980,7
6981,7
6982,7
6983,7
6984,7
6985,2
6986,2
6987,2
6988,7
6989,7
6990,7
6991,7
6992,7
6993,3
6994,7
6995,7
6996,6
6997,0
6998,0
6999,7
7000,6
7001,7
7002,0
7003,0
7004,5
7005,7
7006,6
7007,0
7008,0
7009,0
7010,7
7011,7
7012,0
7013,7
7014,2
7015,7
7016,5
7017,7
7018,0
7019,7
7020,7
7021,5
7022,7
7023,0
7024,7
7025,7
7026,5
7027,3
7028,0
7029,4
7030,0
7031,2
7032,7
7033,7
7034,7
7035,7
7036,7
7037,7
7038,7
7039,7
7040,0
7041,6
7042,0
7043,5
7044,1
7045,3
7046,6
7047,0
7048,0
7049,7
7050,7
7051,0
7052,7
7053,6
7054,7
7055,7
7056,4
7057,6
7058,4
7059,3
7060,3
7061,6
7062,3
7063,6
7064,2
7065,0
7066,0
7067,4
7068,0
7069,7
7070,0
7071,7
7072,7
7073,7
7074,5
7075,3
7076,7
7077,3
7078,3
7079,7
7080,7
7081,2
7082,7
7083,7
7084,1
7085,2
7086,7
7087,4
7088,4
7089,7
7090,1
7091,7
7092,4
7093,2
7094,7
7095,7
7096,2
7097,7
7098,0
7099,7
7100,5
7101,7
7102,5
7103,0
7104,5
7105,5
7106,7
7107,7
7108,7
7109,7
7110,5
7111,7
7112,6
7113,2
7114,5
7115,5
7116,7
7117,7
7118,7
7119,7
7120,0
7121,2
7122,7
7123,4
7124,0
7125,0
7126,5
7127,2
7128,0
7129,7
7130,7
7131,7
7132,7
7133,7
7134,7
7135,7
7136,3
7137,7
7138,5
7139,7
7140,4
7141,7
7142,7
7143,7
7144,6
7145,7
7146,7
7147,7
7148,5
7149,6
7150,7
7151,0
7152,7
7153,7
7154,0
7155,7
7156,7
7157,7
7158,7
7159,7
7160,7
7161,7
7162,7
7163,7
7164,7
7165,7
7166,5
7167,1
7168,7
7169,7
7170,7
7171,7
7172,4
7173,7
7174,7
7175,7
7176,7
7177,7
7178,7
7179,7
7180,7
7181,7
7182,6
7183,7
7184,7
7185,7
7186,7
7187,7
7188,4
7189,0
7190,7
7191,7
7192,0
7193,7
7194,7
7195,7
7196,7
7197,7
7198,7
7199,7
7200,7
7201,7
7202,1
7203,7
7204,7
7205,6
7206,6
7207,5
7208,7
7209,3
7210,5
7211,7
7212,7
7213,7
7214,7
7215,7
7216,7
7217,7
7218,5
7219,0
7220,7
7221,7
7222,7
7223,7
7224,5
7225,7
7226,7
7227,7
7228,0
7229,3
7230,7
7231,7
7232,1
7233,0
7234,7
7235,7
7236,0
7237,7
7238,7
7239,6
7240,7
7241,7
7242,0
7243,5
7244,7
7245,7
7246,7
7247,7
7248,7
7249,1
7250,7
7251,7
7252,7
7253,2
7254,7
7255,6
7256,3
7257,2
7258,7
7259,2
7260,7
7261,0
7262,2
7263,7
7264,7
7265,0
7266,6
7267,7
7268,7
7269,7
7270,7
7271,0
7272,5
7273,6
7274,7
7275,7
7276,7
7277,7
7278,2
7279,3
7280,7
7281,7
7282,7
7283,4
7284,7
7285,7
7286,7
7287,7
7288,7
7289,7
7290,7
7291,7
7292,6
7293,7
7294,7
7295,6
7296,7
7297,7
7298,7
7299,7
7300,7
7301,2
7302,7
7303,6
7304,7
7305,7
7306,7
7307,7
7308,7
7309,6
7310,7
7311,7
7312,7
7313,7
7314,4
7315,7
7316,7
7317,7
7318,6
7319,7
7320,7
7321,7
7322,7
7323,7
7324,7
7325,7
7326,7
7327,7
7328,7
7329,7
7330,7
7331,7
7332,6
7333,7
7334,2
7335,0
7336,0
7337,0
7338,1
7339,3
7340,0
7341,6
7342,3
7343,7
7344,5
7345,0
7346,5
7347,6
7348,7
7349,7
7350,7
7351,7
7352,7
7353,7
7354,7
7355,3
7356,7
7357,7
7358,0
7359,2
7360,4
7361,2
7362,2
7363,3
7364,6
7365,7
7366,7
7367,7
7368,6
7369,7
7370,1
7371,7
7372,7
7373,7
7374,7
7375,2
7376,7
7377,7
7378,0
7379,3
7380,7
7381,7
7382,7
7383,1
7384,3
7385,7
7386,1
7387,2
7388,7
7389,7
7390,7
7391,7
7392,7
7393,7
7394,7
7395,7
7396,7
7397,7
7398,0
7399,7
7400,4
7401,7
7402,7
7403,7
7404,6
7405,7
7406,7
7407,7
7408,7
7409,2
7410,3
7411,5
7412,7
7413,3
7414,7
7415,7
7416,4
7417,0
7418,7
7419,7
7420,7
7421,7
7422,7
7423,7
7424,7
7425,4
7426,2
7427,5
7428,7
7429,7
7430,7
7431,7
7432,7
7433,7
7434,7
7435,3
7436,7
7437,7
7438,2
7439,6
7440,7
7441,7
7442,2
7443,7
7444,7
7445,2
7446,7
7447,4
7448,2
7449,7
7450,2
7451,7
7452,3
7453,7
7454,7
7455,7
7456,7
7457,0
7458,5
7459,7
7460,6
7461,7
7462,7
7463,0
7464,7
7465,7
7466,7
7467,7
7468,7
7469,7
7470,7
7471,7
7472,6
7473,7
7474,7
7475,7
7476,7
7477,3
7478,5
7479,7
7480,7
7481,7
7482,7
7483,7
7484,7
7485,7
7486,7
7487,7
7488,7
7489,1
7490,7
7491,1
7492,7
7493,7
7494,7
7495,4
7496,7
7497,7
7498,7
7499,7
7500,6
7501,7
7502,0
7503,7
7504,7
7505,7
7506,7
7507,4
7508,7
7509,7
7510,7
7511,7
7512,7
7513,7
7514,6
7515,7
7516,4
7517,4
7518,7
7519,7
7520,6
7521,7
7522,7
7523,1
7524,0
7525,7
7526,7
7527,1
7528,1
7529,4
7530,7
7531,7
7532,7
7533,4
7534,7
7535,7
7536,2
7537,6
7538,7
7539,7
7540,3
7541,7
7542,7
7543,7
7544,7
7545,7
7546,7
7547,7
7548,1
7549,7
7550,7
7551,7
7552,1
7553,7
7554,2
7555,7
7556,0
7557,7
7558,2
7559,7
7560,0
7561,4
7562,6
7563,5
7564,7
7565,1
7566,7
7567,7
7568,7
7569,5
7570,7
7571,5
7572,7
7573,1
7574,4
7575,7
7576,7
7577,5
7578,7
7579,7
7580,7
7581,7
7582,0
7583,3
7584,7
7585,1
7586,7
7587,7
7588,7
7589,7
7590,7
7591,7
7592,7
7593,7
7594,0
7595,7
7596,7
7597,7
7598,7
7599,7
7600,7
7601,7
7602,7
7603,0
7604,7
7605,7
7606,7
7607,0
7608,1
7609,2
7610,7
7611,7
7612,7
7613,6
7614,3
7615,2
7616,7
7617,4
7618,6
7619,7
7620,7
7621,7
7622,2
7623,7
7624,0
7625,4
7626,5
7627,3
7628,5
7629,7
7630,0
7631,7
7632,1
7633,7
7634,3
7635,1
7636,0
7637,7
7638,7
7639,7
7640,3
7641,7
7642,7
7643,7
7644,7
7645,6
7646,7
7647,7
7648,7
7649,7
7650,1
7651,7
7652,7
7653,5
7654,7
7655,0
7656,6
7657,7
7658,0
7659,7
7660,7
7661,6
7662,5
7663,7
7664,7
7665,0
7666,7
7667,7
7668,7
7669,0
7670,6
7671,2
7672,0
7673,4
7674,7
7675,7
7676,0
7677,7
7678,7
7679,6
7680,6
7681,6
7682,7
7683,7
7684,7
7685,3
7686,0
7687,7
7688,2
7689,3
7690,7
7691,5
7692,7
7693,7
7694,2
7695,5
7696,7
7697,7
7698,5
7699,0
7700,7
7701,7
7702,2
7703,4
7704,6
7705,0
7706,6
7707,6
7708,5
7709,7
7710,7
7711,5
7712,7
7713,6
7714,0
7715,7
7716,7
7717,7
7718,3
7719,7
7720,5
7721,1
7722,7
7723,7
7724,7
7725,7
7726,0
7727,7
7728,0
7729,2
7730,0
7731,0
7732,7
7733,7
7734,7
7735,6
7736,1
7737,7
7738,7
7739,7
7740,7
7741,7
7742,0
7743,7
7744,1
7745,7
7746,7
7747,7
7748,2
7749,7
7750,7
7751,5
7752,7
7753,7
7754,0
7755,7
7756,0
7757,1
7758,3
7759,7
7760,7
7761,0
7762,3
7763,3
7764,7
7765,5
7766,6
7767,7
7768,5
7769,4
7770,2
7771,7
7772,2
7773,5
7774,0
7775,7
7776,7
7777,7
7778,3
7779,6
7780,4
7781,3
7782,7
7783,7
7784,2
7785,4
7786,2
7787,7
7788,1
7789,0
7790,0
7791,0
7792,2
7793,0
7794,3
7795,0
7796,3
7797,0
7798,7
7799,7
7800,7
7801,0
7802,7
7803,7
7804,7
7805,7
7806,0
7807,3
7808,7
7809,7
7810,3
7811,0
7812,6
7813,7
7814,0
7815,0
7816,7
7817,7
7818,3
7819,1
7820,3
7821,6
7822,7
7823,1
7824,7
7825,1
7826,7
7827,7
7828,6
7829,7
7830,7
7831,7
7832,7
7833,2
7834,6
7835,7
7836,7
7837,7
7838,2
7839,4
7840,7
7841,2
7842,0
7843,5
7844,6
7845,7
7846,7
7847,7
7848,6
7849,7
7850,7
7851,7
7852,6
7853,2
7854,7
7855,6
7856,7
7857,7
7858,0
7859,7
7860,5
7861,7
7862,0
7863,4
7864,4
7865,7
7866,7
7867,7
7868,1
7869,4
7870,7
7871,7
7872,0
7873,6
7874,6
7875,3
7876,4
7877,5
7878,0
7879,7
7880,6
7881,7
7882,0
7883,0
7884,0
7885,2
7886,7
7887,3
7888,7
7889,7
7890,7
7891,7
7892,5
7893,7
7894,2
7895,5
7896,5
7897,7
7898,7
7899,5
7900,7
7901,6
7902,7
7903,7
7904,7
7905,7
7906,4
7907,6
7908,7
7909,7
7910,7
7911,6
7912,7
7913,7
7914,7
7915,5
7916,7
7917,7
7918,7
7919,6
7920,0
7921,0
7922,1
7923,0
7924,1
7925,7
7926,7
7927,7
7928,6
7929,7
7930,7
7931,5
7932,7
7933,7
7934,7
7935,7
7936,6
7937,6
7938,7
7939,7
7940,6
7941,7
7942,7
7943,7
7944,7
7945,7
7946,7
7947,7
7948,7
7949,7
7950,7
7951,7
7952,7
7953,7
7954,7
7955,7
7956,7
7957,7
7958,7
7959,3
7960,7
7961,7
7962,7
7963,7
7964,7
7965,6
7966,7
7967,3
7968,7
7969,5
7970,2
7971,7
7972,7
7973,3
7974,7
7975,7
7976,7
7977,4
7978,5
7979,7
7980,7
7981,7
7982,7
7983,7
7984,4
7985,7
7986,7
7987,4
7988,7
7989,7
7990,6
7991,7
7992,7
7993,7
7994,7
7995,7
7996,7
7997,6
7998,7
7999,7
8000,7
8001,7
8002,4
8003,4
8004,7
8005,6
8006,7
8007,7
8008,7
8009,7
8010,7
8011,6
8012,7
8013,7
8014,7
8015,5
8016,7
8017,7
8018,7
8019,7
8020,2
8021,1
8022,7
8023,5
8024,7
8025,2
8026,7
8027,7
8028,7
8029,7
8030,4
8031,4
8032,7
8033,7
8034,7
8035,7
8036,4
8037,7
8038,7
8039,7
8040,7
8041,6
8042,2
8043,3
8044,7
8045,0
8046,6
8047,7
8048,7
8049,2
8050,7
8051,6
8052,7
8053,6
8054,2
8055,7
8056,3
8057,7
8058,6
8059,7
8060,7
8061,4
8062,0
8063,7
8064,7
8065,2
8066,7
8067,7
8068,7
8069,7
8070,7
8071,7
8072,6
8073,7
8074,7
8075,7
8076,5
8077,7
8078,7
8079,7
8080,7
8081,7
8082,7
8083,7
8084,7
8085,0
8086,7
8087,7
8088,2
8089,7
8090,7
8091,7
8092,7
8093,5
8094,7
8095,5
8096,7
8097,5
8098,7
8099,7
8100,7
8101,2
8102,6
8103,6
8104,7
8105,0
8106,7
8107,6
8108,4
8109,7
8110,7
8111,7
8112,7
8113,7
8114,5
8115,7
8116,7
8117,7
8118,4
8119,6
8120,4
8121,7
8122,7
8123,7
8124,7
8125,7
8126,7
8127,2
8128,7
8129,6
8130,7
8131,7
8132,7
8133,7
8134,7
8135,7
8136,4
8137,6
8138,6
8139,7
8140,0
8141,7
8142,7
8143,7
8144,7
8145,3
8146,7
8147,7
8148,2
8149,4
8150,7
8151,7
8152,7
8153,7
8154,7
8155,6
8156,3
8157,7
8158,7
8159,7
8160,7
8161,7
8162,7
8163,7
8164,7
8165,3
8166,2
8167,2
8168,7
8169,5
8170,7
8171,7
8172,6
8173,7
8174,7
8175,7
8176,7
8177,7
8178,2
8179,7
8180,7
8181,3
8182,7
8183,7
8184,0
8185,7
8186,7
8187,7
8188,2
8189,7
8190,6
8191,7
8192,7
8193,7
8194,7
8195,2
8196,7
8197,6
8198,7
8199,7
8200,5
8201,3
8202,7
8203,7
8204,7
8205,7
8206,7
8207,4
8208,7
8209,7
8210,7
8211,7
8212,7
8213,6
8214,5
8215,7
8216,4
8217,4
8218,7
8219,7
8220,4
8221,1
8222,7
8223,7
8224,2
8225,7
8226,2
8227,7
8228,6
8229,7
8230,7
8231,6
8232,7
8233,7
8234,7
8235,7
8236,7
8237,7
8238,7
8239,7
8240,7
8241,7
8242,6
8243,5
8244,7
8245,7
8246,7
8247,0
8248,1
8249,3
8250,0
8251,5
8252,0
8253,2
8254,2
8255,0
8256,1
8257,0
8258,0
8259,0
8260,1
8261,3
8262,2
8263,2
8264,3
8265,7
8266,7
8267,7
8268,7
8269,7
8270,6
8271,7
8272,7
8273,7
8274,2
8275,5
8276,7
8277,7
8278,7
8279,7
8280,7
8281,7
8282,5
8283,7
8284,7
8285,7
8286,7
8287,7
8288,5
8289,7
8290,7
8291,7
8292,7
8293,2
8294,7
8295,7
8296,3
8297,7
8298,5
8299,7
8300,1
8301,7
8302,0
8303,7
8304,7
8305,7
8306,7
8307,1
8308,2
8309,1
8310,7
8311,7
8312,7
8313,7
8314,5
8315,7
8316,7
8317,7
8318,7
8319,7
8320,0
8321,7
8322,7
8323,6
8324,7
8325,7
8326,7
8327,2
8328,7
8329,7
8330,3
8331,7
8332,7
8333,7
8334,6
8335,0
8336,4
8337,7
8338,6
8339,7
8340,2
8341,2
8342,7
8343,7
8344,2
8345,1
8346,7
8347,7
8348,5
8349,4
8350,1
8351,5
8352,5
8353,7
8354,7
8355,7
8356,2
8357,7
8358,7
8359,6
8360,0
8361,7
8362,7
8363,7
8364,7
8365,7
8366,7
8367,6
8368,7
8369,5
8370,7
8371,6
8372,7
8373,4
8374,7
8375,0
8376,7
8377,7
8378,7
8379,6
8380,7
8381,7
8382,7
8383,7
8384,1
8385,7
8386,7
8387,5
8388,7
8389,4
8390,7
8391,6
8392,5
8393,7
8394,7
8395,7
8396,7
8397,7
8398,7
8399,7
8400,7
8401,6
8402,0
8403,7
8404,7
8405,7
8406,7
8407,7
8408,6
8409,7
8410,7
8411,2
8412,6
8413,1
8414,3
8415,4
8416,6
8417,7
8418,7
8419,2
8420,7
8421,0
8422,3
8423,3
8424,7
8425,0
8426,7
8427,7
8428,7
8429,7
8430,7
8431,7
8432,3
8433,7
8434,4
8435,2
8436,7
8437,7
8438,2
8439,7
8440,2
8441,7
8442,7
8443,7
8444,2
8445,7
8446,2
8447,7
8448,7
8449,4
8450,7
8451,7
8452,2
8453,7
8454,7
8455,7
8456,7
8457,2
8458,7
8459,6
8460,2
8461,7
8462,7
8463,6
8464,7
8465,3
8466,7
8467,7
8468,4
8469,2
8470,4
8471,7
8472,4
8473,3
8474,7
8475,0
8476,7
8477,2
8478,7
8479,7
8480,0
8481,7
8482,7
8483,7
8484,0
8485,7
8486,7
8487,3
8488,7
8489,7
8490,7
8491,4
8492,0
8493,7
8494,7
8495,4
8496,0
8497,7
8498,0
8499,6
8500,7
8501,7
8502,0
8503,4
8504,2
8505,7
8506,2
8507,7
8508,5
8509,7
8510,7
8511,2
8512,7
8513,7
8514,7
8515,7
8516,7
8517,7
8518,7
8519,7
8520,2
8521,0
8522,4
8523,7
8524,7
8525,7
8526,3
8527,0
8528,5
8529,7
8530,2
8531,6
8532,4
8533,7
8534,7
8535,7
8536,7
8537,3
8538,7
8539,7
8540,2
8541,7
8542,7
8543,6
8544,7
8545,7
8546,7
8547,7
8548,7
8549,5
8550,7
8551,3
8552,7
8553,7
8554,7
8555,0
8556,4
8557,7
8558,7
8559,6
8560,7
8561,7
8562,7
8563,7
8564,7
8565,7
8566,7
8567,7
8568,4
8569,2
8570,3
8571,6
8572,2
8573,3
8574,0
8575,3
8576,7
8577,7
8578,2
8579,7
8580,6
8581,7
8582,3
8583,2
8584,3
8585,7
8586,7
8587,7
8588,7
