instances,feature_CL,feature_kDN,feature_N2,feature_TD_U,feature_N1,feature_TD_P,feature_DCP,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
3645,0.015059731024583356,0.0,0.2167158876099119,0.4166666666666667,0.0,0.5,0.018522372528615993,0.29562325650452703,0.14058562649143197,0.4998480567463961,0.1160530148743971,0.01768793594694465,0.5324613303139176,0.5788018613658612
3646,0.01722049941721715,0.0,0.10981247427445584,0.4583333333333333,0.0,0.5,0.018522372528615993,0.021525930165194742,0.2560616280562097,0.4292794121167796,0.18678864462089748,0.014212811208696398,0.4708757564722628,0.6963216660036824
3647,0.018056374055885116,0.0,0.142821944177572,0.625,0.0,0.5,0.018522372528615993,0.020221214294626526,0.7145534387597171,0.5433068167890326,0.2075280613598292,0.015665759436244323,0.5481180389228087,0.6800206397433459
3648,0.020945351423378278,0.0,0.20492083774170133,0.5833333333333334,0.0,0.5,0.018522372528615993,0.023372477256103967,0.3573739332334407,0.6745888314284819,0.3315471906189922,0.02132828869945139,0.7332994881687878,0.5621723641505548
3649,0.20381259927488782,0.0,0.30915268497546267,0.4583333333333333,0.0,0.5,0.018522372528615993,1.530448388482111,4.14988444279524,2.398729533701526,0.21227942471448716,0.4524558692434437,2.472323881022573,1.8182432460417925
3650,0.017217301919042582,0.0,0.13494955070259873,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021525930165194742,0.35409877638888176,0.4787670958549989,0.1733139842282971,0.014441708961998822,0.5173181908172491,0.7094556984075285
3651,0.01875416970824384,0.0,0.12303153820224855,0.6666666666666666,0.0,0.5,0.018522372528615993,0.023882561963274332,0.900567676660669,0.5651450225198127,0.13233893226587382,0.02709901552941941,0.5902589815169786,0.7120139984529896
3652,0.01702716016622796,0.0,0.1300656402528838,0.4583333333333333,0.0,0.5,0.018522372528615993,0.021727450001710388,0.3523802561921059,0.4333388650102362,0.10452502687696277,0.012299235981790087,0.46498316602392437,0.6235128905041498
3653,0.018189422596995297,0.0,0.1756335862603191,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02203715568543563,0.5343090084636224,0.4814326783438696,0.4811424647376384,0.015591960293398547,0.5037942555139832,0.6657037975228296
3654,0.02612358398564818,0.0,0.2192679431325648,0.7083333333333334,0.0,0.5,0.018522372528615993,0.09261070453135446,0.9890184949712981,0.8627431555408831,0.6253361879123699,0.045878027890789264,0.8465309862651134,0.6964093080321105
3655,0.024593797695621422,0.0,0.13167418188625912,0.3333333333333333,0.0,0.5,0.018522372528615993,0.02123200900740105,0.3954599493064389,1.0103664176396616,0.1253321876047936,0.016494688299557383,1.011661344347369,0.6588814232297056
3656,0.02419031905805069,0.0,0.13172803367786146,0.7083333333333334,0.0,0.5,0.018522372528615993,0.028144829541794925,0.3293024860487911,0.7887425699340962,0.3320063916522093,0.17149848238961785,0.8151716305202519,0.5547955100045462
3657,0.01777068763755385,0.0,0.11948399044347713,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02488536989962134,0.20129602172193212,0.4952769602060195,0.11074464778797913,0.014061467884664,0.5232592103972006,0.5608400340853368
3658,0.02004610347788971,0.0,0.10298023450780702,0.5833333333333334,0.0,0.5,0.018522372528615993,0.02123200900740105,0.6024828853346307,0.6864331278061774,1.0277059717478756,0.014696491786237614,0.705500993247796,0.7311911713674812
3659,0.01807544178555509,0.0,0.16806816997862195,0.625,0.0,0.5,0.018522372528615993,0.031790097258602754,0.7151709583470642,0.5257524994352094,0.3129821445971743,0.020005102504380163,0.5338862204447945,0.6825006283896057
3660,0.05812443200726125,0.0,0.18861487089927054,0.6666666666666666,0.0,0.5,0.018522372528615993,0.025476709677574514,1.7968901518705591,1.3337163733156459,2.0539544560159837,0.05400231149784058,1.3880345134024823,1.11758912681147
3661,0.018493489149655207,0.0,0.11953746289917266,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.29276695226109944,0.5358897807338929,0.11293415443106986,0.01448974681379603,0.5358146607533855,0.6177704413270062
3662,0.017491409542495506,0.0,0.13934475335756868,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021525930165194742,0.4671351494443554,0.4618277714082465,0.09825804189976761,0.013897956993271145,0.502465294622678,0.7059771329436151
3663,0.017935737661121887,0.0,0.19661641238290728,0.375,0.0,0.5,0.018522372528615993,0.02134130265838018,0.604088914364348,0.48805815757127746,0.12185638141349067,0.015810688934823375,0.5037713415320211,0.6816874293437715
3664,0.01992825912201035,0.0,0.26381820398228273,0.5416666666666666,0.0,0.5,0.018522372528615993,1.3915551634874241,0.7061665946444873,0.6472276473621322,2.7413088747512804,1.0689785249620323,0.6445717903805379,0.6954911990063326
3665,0.021399129892685442,0.0,0.2874287643649369,0.5833333333333334,0.0,0.5,0.018522372528615993,0.12401389188008491,0.8434331219068734,0.6899698567806485,0.15537126232944865,0.11350766780542261,0.7098912365945272,0.7171935897702111
3666,0.07991978731122729,0.0,0.28994892248507853,0.7916666666666666,0.0,0.5,0.018522372528615993,1.599408662997107,2.095762582139634,2.271298020909044,0.45026695272159944,2.5620585117617067,2.185035553822631,2.8100343787081834
3667,0.018825507179738632,0.0,0.21453569409611084,0.5833333333333334,0.0,0.5,0.018522372528615993,0.022418503378977397,0.3673717998901255,0.442805575341899,0.19676702254098402,0.017930248016757713,0.4730173124179461,0.566277988375852
3668,0.018037185734987027,0.0,0.19437247029164584,0.4166666666666667,0.0,0.5,0.018522372528615993,0.020556263866201296,0.6653468464264515,0.46503075430662955,0.10401574129550321,0.023751217373318517,0.4866847144343941,0.6808397484997566
3669,0.15086788417143904,0.4,0.49594667738798237,0.4166666666666667,0.5,1.0,0.38288288288288286,3.6017736673648333,3.973505832721246,3.7621957933627743,3.443763069302197,4.086941558774767,3.672578421235136,4.133993976468162
3670,0.016903860542096028,0.0,0.07795485115027045,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021727450001710388,0.31289468862940495,0.5302674510719044,0.10778706854285858,0.01339601933589992,0.5674253199268809,0.5929492087001802
3671,0.018907012358200248,0.1,0.25503105554743055,0.625,0.0,0.5,0.018522372528615993,0.020269471215071274,0.25246240604222303,0.5232393650892102,0.0971074316053101,0.01303005891833398,0.5239283612470486,0.6149105536366054
3672,0.01977696926818817,0.0,0.14896001461354158,0.3333333333333333,0.0,0.5,0.018522372528615993,0.022769384526040184,0.7901548082716763,0.7194311196042041,0.20200765850127383,0.018943365230619753,0.7466592231551848,0.632502261385599
3673,0.12396803168384585,0.3,0.4173940864897714,0.8333333333333334,0.25,0.5,0.018522372528615993,1.0602182833819347,3.2378975734067534,3.049682459129752,3.233710921108799,2.6164689654935156,3.02499080152157,3.7403326094998124
3674,0.017174749779143905,0.0,0.11868931567560181,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.28373736900355817,0.4899416069097001,0.10530202396795742,0.013620833372559864,0.5169921747572983,0.6707074110312965
3675,0.016309498875908268,0.0,0.052083059438535084,0.4166666666666667,0.0,0.5,0.018522372528615993,0.030301354990197,0.1506516250875733,0.48147710975086044,0.10989309110688392,0.013671585078411203,0.5150999381516828,0.56305679848804
3676,0.020945842412707694,0.0,0.2294445904038831,0.5833333333333334,0.0,0.5,0.018522372528615993,0.252587518073337,0.7830086612099436,0.6306444547685136,2.5160175499155293,0.7430664078720621,0.6489540910928876,0.5776594313983914
3677,0.01937895239602172,0.0,0.1896508927388777,0.3333333333333333,0.0,0.5,0.018522372528615993,0.027625679672144816,0.4000847105242723,0.5605396541859896,0.11970861904960196,0.01613117974781514,0.5809951997627005,0.5720514631502185
3678,0.019457512054873116,0.0,0.21488726132461944,0.4583333333333333,0.0,0.5,0.018522372528615993,0.020066380565821034,0.33086657081137205,0.46016018630960215,0.2638953092271277,0.013215060184756315,0.4770826901916132,0.6293142233432005
3679,0.02329166801636795,0.0,0.1506240935730917,0.9583333333333334,0.0,0.5,0.018522372528615993,0.07311143173265161,0.6423103459516497,0.7811461348807426,0.24593225627826448,0.1337353290156137,0.7957002275445072,0.6080586898701807
3680,0.015230936859623623,0.0,0.06085065250724764,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.30321758637784785,0.480060732286964,0.10783432537804769,0.014078673087629487,0.5234687828670712,0.6464093968587268
3681,0.044183114280043845,0.0,0.21682288192769128,0.875,0.0,0.5,0.018522372528615993,1.5537257731144147,1.2012157874373959,1.3014680803317717,3.134286863998804,0.7056656231633919,1.3126061658119623,2.928179192996756
3682,0.03445100516990807,0.0,0.11617484267472145,0.875,0.0,0.5,0.018522372528615993,0.1711183281440208,1.2529224358739348,1.2682655086178014,2.6725352183074205,0.3895715092953166,1.2692002798510695,1.1336999318388314
3683,0.047643863857585456,0.0,0.2445749231788562,0.4583333333333333,0.0,0.5,0.018522372528615993,0.027668709248847678,0.8318590209814967,1.7545880302409393,2.4712471839364984,0.019188616939881668,1.7429908700616972,1.1520717579217015
3684,0.015160651357007726,0.0,0.12624877651230482,0.4166666666666667,0.0,0.5,0.018522372528615993,0.020066380565821034,0.10108373180535865,0.42268941102756047,0.09632158263163224,0.013075984820749793,0.4905694311497638,0.5947677750895816
3685,0.019622093891838555,0.1,0.09865232122023937,0.4583333333333333,0.0,0.5,0.018522372528615993,0.021525930165194742,0.3108872683180362,0.4429537609019375,1.0167844622427957,0.015713010154736265,0.47515844384842854,0.6694781488181316
3686,0.01940111381627818,0.1,0.33696963258125134,0.5833333333333334,0.0,0.5,0.018522372528615993,0.1136946559200453,0.593364246523669,0.5645391351732997,2.7464816433158044,1.6132290864557097,0.5955756974492792,0.6220301523872978
3687,0.026968551855037437,0.0,0.228806090704038,0.875,0.0,0.5,0.018522372528615993,0.045929679211300006,0.8675310808559388,0.8180898716689875,0.6555271207112093,0.09585429770293077,0.8347598381748818,1.0080010442028013
3688,0.015472933598704275,0.0,0.13376757418757912,0.4583333333333333,0.0,0.5,0.018522372528615993,0.020066380565821034,0.10193915457096096,0.41510656873574514,0.09632156902918085,0.012843790821361214,0.4876731551518271,0.5998928960075001
3689,0.01790460272380079,0.0,0.01784485803128344,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.2682174747046781,0.5375360777418662,0.1097984552717565,0.013990934843215085,0.5653836999584769,0.6755038185578194
3690,0.041427001393024465,0.0,0.1431510035567879,0.875,0.0,0.5,0.018522372528615993,0.1267927514643799,1.3504082665461914,1.4454096268472938,3.249566788348759,0.6503939782131257,1.4352652284529968,1.1137857914929943
3691,0.01653102101652759,0.0,0.32174683063911336,0.4166666666666667,0.0,0.5,0.018522372528615993,0.029113943144236508,0.36603698482605523,0.5315002972706971,0.11704019459219267,0.05793016849781083,0.5729479982077001,0.625683968405242
3692,0.01902893930869587,0.1,0.3824576448790358,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021525930165194742,0.2425569346857137,0.4899748741965974,0.10198390457232216,0.018397946165464148,0.5327031957820307,0.5905559527019797
3693,0.020645670738335564,0.0,0.10917710573863504,0.4583333333333333,0.0,0.5,0.018522372528615993,0.021525930165194742,0.34333728863344826,0.5914120748920358,0.09889924390041804,0.02107653056573181,0.6350195175152286,0.6137521137161068
3694,0.019563182037828142,0.0,0.1251507629913995,0.5833333333333334,0.0,0.5,0.018522372528615993,0.022418503378977397,0.45705896479175223,0.4745561363264927,0.11225476307943207,0.013824701335843747,0.5033579571943128,0.5690570709748335
3695,0.027537923443495038,0.0,0.2109265345470671,0.5833333333333334,0.0,0.5,0.018522372528615993,0.02123200900740105,0.6210206039178514,0.8645505903381038,0.16097497802470903,0.017951867727649597,0.892036148398547,0.644876445876917
3696,0.031364688404951435,0.1,0.41874533837701555,0.875,0.0,0.5,0.018522372528615993,0.453498978852838,0.9352479435876553,0.915815900185146,2.2181961295656567,0.40903297892737933,0.9404910656372636,1.0311993113850901
3697,0.019013428861720194,0.0,0.04458802846757426,0.7916666666666666,0.0,0.5,0.018522372528615993,0.02044915771573048,0.13083566709178213,0.5856560380190675,0.096349671728012,0.013665845205899795,0.6792968447058791,0.6332062397748215
3698,0.016134826548961256,0.0,0.008123108367367737,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021727450001710388,0.2981476777930705,0.42024799192010553,0.10362255589103382,0.013233722130007158,0.47302970889615664,0.63229193550367
3699,0.023749636960812226,0.0,0.2390763776788113,1.0,0.0,0.5,0.018522372528615993,0.10325104362478593,0.8273021733818506,0.7627415530791564,0.9285349437315056,0.1374836015023271,0.7971105942620824,0.6459390137767886
3700,0.019834832759744958,0.0,0.1470415465841799,0.3333333333333333,0.0,0.5,0.018522372528615993,0.022769384526040184,0.7384036922681586,0.6670408027144825,0.1188292308014797,0.012933144389389093,0.7038304193596803,0.64496855631762
3701,0.026064703079812235,0.0,0.2151602859388495,0.875,0.0,0.5,0.018522372528615993,0.05663463417915862,0.7991845235631556,0.8184027961252752,0.3952288000656299,0.15192528144504386,0.8441645560577482,0.6200373652771178
3702,0.019844388583928674,0.0,0.11676324959176909,0.4583333333333333,0.0,0.5,0.018522372528615993,0.022418503378977397,0.4667079700675427,0.5570966395208439,0.2062355881700541,0.014913973555260694,0.5834471905889559,0.5719089761924836
3703,0.019656851433532574,0.0,0.18482472073218248,0.4583333333333333,0.0,0.5,0.018522372528615993,0.09660787547511668,0.5473322569669291,0.5187069077784398,0.18393651719549495,0.02313053402752863,0.5342213210499662,0.6242140225688488
3704,0.016430035711480495,0.0,0.07795818078759054,0.4166666666666667,0.0,0.5,0.018522372528615993,0.022418503378977397,0.4888953604936212,0.4864894498535029,0.10881060408899786,0.01330507022387996,0.5223867064446057,0.5628960385716888
3705,0.02042431279015644,0.0,0.1727762929494444,0.5833333333333334,0.0,0.5,0.018522372528615993,0.02203715568543563,0.362170063549062,0.4708794928747423,0.10161964905531098,0.01414577762436376,0.5062152953165979,0.5896766375582171
3706,0.02020586994916429,0.0,0.08750945199749915,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02349375548141144,0.3882164418855873,0.6052793079477141,0.18967891966037387,0.016578087595126235,0.6526932988621916,0.6564567149532295
3707,0.017410760079657694,0.0,0.09693571375764631,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.48938733392384287,0.5206872533472129,0.10802496465890439,0.013800708807797081,0.5545364271547762,0.6235739845173834
3708,0.01860369618620039,0.0,0.12260824291701988,0.4166666666666667,0.0,0.5,0.018522372528615993,0.02123200900740105,0.3688334977217769,0.48635280003193404,0.11179334299438262,0.014192104482127718,0.5112855257528306,0.6213407162617217
3709,0.01648162584749202,0.0,0.09123857820660097,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021727450001710388,0.19479502746211497,0.5078544342895239,0.10374772890979157,0.012299235981790087,0.5685414415988719,0.6395169943186008
3710,0.027511892631509882,0.0,0.3188615956943529,0.875,0.0,0.5,0.018522372528615993,0.042304152286358226,1.2850837814874745,0.8515995022687137,2.821904919634958,0.03148224326729385,0.8812128400143525,1.012000726776994
3711,0.026889799196120223,0.0,0.11484691242489442,0.875,0.0,0.5,0.018522372528615993,0.06125116407786079,1.1880060807897053,0.9028061709648088,2.2358327179897857,0.16008087630519824,0.9075163020252455,1.0982210545608044
3712,0.020483136789204326,0.2,0.31951534792762937,0.5833333333333334,0.0,0.5,0.018522372528615993,0.03121548838298909,0.5393634180527318,0.5680693708280412,0.6237264535071824,0.08541796719535363,0.6076778441690183,0.6419484530985693
3713,0.08652627060417895,0.0,0.16124815972976836,0.6666666666666666,0.0,0.5,0.018522372528615993,2.1254878441185427,2.6473537516070875,1.7692245741032444,3.126433355480032,2.071208690079999,1.7955357662673708,2.7614626499651385
3714,0.02189474857523821,0.0,0.08013028146482037,0.4583333333333333,0.0,0.5,0.018522372528615993,0.020066380565821034,0.28387783557106666,0.9047068383050438,0.10826922885626111,0.015028462185566476,0.9199955550033179,0.6466543440229021
3715,0.020677883428361188,0.0,0.14564521873114855,0.4583333333333333,0.0,0.5,0.018522372528615993,0.030820678414538977,0.5647832415576002,0.6932506393143805,0.14750429153105876,0.0420252056157678,0.6878554577316713,0.6385344461058022
3716,0.018290305396471807,0.0,0.1204748424827109,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021525930165194742,0.17094398583967987,0.48082298085235564,0.09757988088995738,0.013408812784307266,0.5376859384543262,0.5940178801686715
3717,0.02041899036954431,0.0,0.13436705088436185,0.4166666666666667,0.0,0.5,0.018522372528615993,0.022418503378977397,0.25468732450239867,0.4810087351550719,0.12623446983746628,0.013671585078411203,0.5135653416518873,0.569784857627577
3718,0.024947175421679124,0.0,0.22996311601517194,1.0,0.0,0.5,0.018522372528615993,0.027747450111304455,1.0468922799124118,0.8286220417652275,2.8180429274054126,1.1432793206999003,0.833796219718935,0.6572679311307221
3719,0.01939727854853468,0.0,0.22488593961757686,0.4166666666666667,0.0,0.5,0.018522372528615993,0.022418503378977397,0.5685268008599359,0.47200241342624083,0.19421467347003324,0.014239233474097888,0.5082880440984177,0.564170771212652
3720,0.05417075315304476,0.0,0.279587542844452,0.5416666666666666,0.0,0.5,0.018522372528615993,0.03567377738167322,1.8420463750073919,1.3554752518557722,1.1317848231769911,0.08584859395186079,1.4084246416533106,1.9667156898222296
3721,0.020553072025674135,0.1,0.34504156668260844,0.5833333333333334,0.0,0.5,0.018522372528615993,0.02402714715593908,0.4702687890732097,0.4930149043838552,0.24668672432028557,0.020015292976139635,0.5266593752881077,0.5727766961558652
3722,0.020482131228382383,0.1,0.20606045881117618,0.4583333333333333,0.0,0.5,0.018522372528615993,0.023110090638936688,0.604568479371538,0.5860617976138665,1.5348158289776621,0.0580225344836309,0.5959293700018156,0.6342102740892984
3723,0.018085143046455365,0.0,0.1312181891629044,0.4166666666666667,0.0,0.5,0.018522372528615993,0.020066380565821034,0.3721759085136659,0.45101225723626337,0.09803918047685631,0.012843790821361214,0.5208630252096341,0.643804028077345
3724,0.02002592058345498,0.0,0.2089838359817997,0.4583333333333333,0.0,0.5,0.018522372528615993,0.021525930165194742,0.2855150254861027,0.4528103682414273,0.09875959709011801,0.014817173582857125,0.5024033923245281,0.5944013316338406
3725,0.02212038359443569,0.0,0.12091715982936047,0.4583333333333333,0.0,0.5,0.018522372528615993,0.020066380565821034,0.753822091571941,0.8521416884665165,0.1386292658693342,0.026226750533417883,0.8805373536843943,0.6450225752931743
3726,0.020939338271027008,0.1,0.24545565114630508,0.8333333333333334,0.0,0.5,0.018522372528615993,0.060053130313629265,0.8176700406483243,0.6904936884054094,0.2803155419323502,0.06515007581697659,0.7401732708989681,0.5730925708942604
3727,0.06610311479248077,0.0,0.17247809136881398,0.6666666666666666,0.0,0.5,0.018522372528615993,0.05287809159728123,1.4031030023772473,1.5467738910678712,0.6378631014355023,0.04034859726761041,1.5994504149385713,1.9296055525631701
3728,0.02400013978204596,0.0,0.2511231797068556,0.8333333333333334,0.0,0.5,0.018522372528615993,0.023439859011598372,0.8991896139081684,0.7666716336106264,0.3741125411959247,0.015755935772190095,0.8224182399652809,0.5752040749770816
3729,0.019554739933245746,0.0,0.174254475925271,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021727450001710388,0.4991735515212644,0.446796448809726,1.078766365809876,0.012871158177058665,0.49749051912009556,0.6432567167412496
3730,0.02044700973047353,0.1,0.2951077827361246,0.5416666666666666,0.0,0.5,0.018522372528615993,0.022418503378977397,0.5819027011767548,0.5264578516588944,0.22839096673475176,0.020340366220670453,0.5626123074331019,0.5781864935075365
3731,0.10696749691150087,0.0,0.2313787684888018,0.4583333333333333,0.0,0.5,0.018522372528615993,0.031989403096954847,3.294475327691629,2.267805599674401,1.7336023383524244,0.1343706407008088,2.308274039120581,3.967473264697003
3732,0.046424296236573626,0.0,0.11835395989166486,0.5416666666666666,0.0,0.5,0.018522372528615993,0.044778177772815744,1.44024095140969,1.1942140402065822,1.609897954316723,0.05490528023175904,1.33762283188649,1.1175983087852825
3733,0.01691325028814128,0.0,0.1183535115537393,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021525930165194742,0.34972047472333917,0.5091205630899591,0.09773984690309542,0.017142399182865694,0.5827140092799116,0.5939653551712534
3734,0.0208038392432649,0.0,0.1418445170334054,0.5833333333333334,0.0,0.5,0.018522372528615993,0.032242254412742775,0.3346654917044374,0.49464358731591634,0.1544912410587561,0.018073593315505596,0.5305680995970103,0.5747067512962931
3735,0.021792109343544253,0.0,0.17838407507787668,0.4166666666666667,0.0,0.5,0.018522372528615993,0.023390470396286115,0.7452393900978004,0.6442606535594999,0.32900590409662117,0.10170780852453955,0.6960639042409832,0.6583382107389842
3736,0.017253609725863206,0.0,0.11964390731682106,0.4583333333333333,0.0,0.5,0.018522372528615993,0.022418503378977397,0.3906455425050757,0.5149988718362812,0.1087352948403056,0.01330507022387996,0.5533572416196377,0.5632841747716629
3737,0.020424361711792294,0.1,0.3141227692592298,0.5416666666666666,0.0,0.5,0.018522372528615993,0.021525930165194742,0.3919228454157277,0.4961047377664586,0.13454473932017666,0.014414900627302598,0.5399660616518432,0.6019975980762051
3738,0.018817376218628223,0.0,0.10420068995602638,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021525930165194742,0.2515102264922114,0.5314120176567443,0.1837024960468883,0.014019912232910103,0.5944504559817566,0.6020259981059198
3739,0.02068970633192191,0.0,0.11758372441065934,0.5833333333333334,0.0,0.5,0.018522372528615993,0.02123200900740105,0.4602624466699602,0.5333443325363363,0.11395708830496026,0.015053346050486182,0.5383370220290521,0.6436769519996944
3740,0.01975038128413842,0.0,0.17448752756465624,0.375,0.0,0.5,0.018522372528615993,0.023100954896798715,0.5896094095978792,0.4691460455395414,1.8181832817385124,0.017957174517318514,0.5399003533893396,0.6714757801720584
3741,0.02092253112803688,0.1,0.30678154880018993,0.6666666666666666,0.3333333333333333,0.5,0.018522372528615993,0.03391636232593116,0.6144923489073278,0.5793678742380428,0.11487923322765951,0.019333488143144187,0.6233591240425677,0.6058873128252796
3742,0.023639759131921068,0.1,0.55021560149486,0.5833333333333334,1.0,0.5,0.018522372528615993,0.02203715568543563,0.5596769779272801,0.7501277978746689,0.11106711871234438,0.024543439029848197,0.7872587900632375,0.6099317180860715
3743,0.016133939200932645,0.0,0.0996608923262432,0.4583333333333333,0.0,0.5,0.018522372528615993,0.021727450001710388,0.11001592347692478,0.42804920968487514,0.104288258486718,0.012871158177058665,0.5032224833849045,0.64093499480869
3744,0.020519048260229322,0.0,0.06451686095028397,0.375,0.0,0.5,0.018522372528615993,0.022418503378977397,0.2821822632338493,0.5010326137831441,0.10790452650088239,0.013741249576954492,0.542312090457123,0.5815691411916042
3745,0.01684627040245601,0.0,0.07591743549756025,0.4166666666666667,0.0,0.5,0.018522372528615993,0.022418503378977397,0.04627610829688547,0.5484633124034819,0.11876909915764365,0.013671585078411203,0.5918818285663486,0.5639352587403786
3746,0.027406688786660527,0.0,0.28529663177548525,0.5833333333333334,0.0,0.5,0.018522372528615993,0.18443210170621552,0.3283004668742808,0.8956304191968025,0.4999459394683785,0.04397423405951062,0.9094242035131369,0.6545899630188163
3747,0.020471586921393392,0.0,0.15294173110939258,0.5833333333333334,0.0,0.5,0.018522372528615993,0.022418503378977397,0.4266873425040571,0.5353743361715663,0.1419141553469463,0.013515934949360807,0.5778410383244255,0.5910395858584635
3748,0.020482413922093823,0.0,0.13112338186208627,0.5,0.0,0.5,0.018522372528615993,0.021525930165194742,0.8852500062587102,0.5445108669608876,0.09944838055505734,0.014676677145084888,0.5827373563895437,0.56855461982142
3749,0.02610920863294275,0.0,0.16509030224680132,0.5833333333333334,0.0,0.5,0.018522372528615993,0.024055801213753246,0.5625138101492824,0.9757646693932407,2.4600427999646834,0.04760545968665665,0.9600227212672992,0.6488088117632786
3750,0.017614165364977175,0.0,0.12548774673065666,0.4166666666666667,0.0,0.5,0.018522372528615993,0.021727450001710388,0.15799715212493912,0.5469332483476361,0.17891221481907557,0.012299235981790087,0.6267613407611476,0.6518086838278366
3751,0.03562634981188173,0.0,0.1936904626177689,0.7083333333333334,0.0,0.5,0.018522372528615993,0.027903992199059792,0.6007877686247188,1.0375818870213598,0.37316327291187296,0.023229284226935494,1.0627541513621872,0.6577993014807815
3752,0.016638546175036906,0.0,0.15918413440425405,0.4583333333333333,0.0,0.5,0.018522372528615993,0.021727450001710388,0.1820123199122112,0.46568850294787745,0.13040681726793665,0.012299235981790087,0.5396761557253305,0.6454329900470319
3753,0.018818855101314202,0.0,0.21986061757594588,0.4166666666666667,0.0,0.5,0.018522372528615993,0.03288583612607959,0.1470237134782283,0.6013574990226372,0.11007099865575345,0.017832739323467486,0.6510385887657478,0.56084816061392
3754,0.019722295096485154,0.0,0.21023649261870025,0.4583333333333333,0.0,0.5,0.018522372528615993,0.021525930165194742,0.20732044428885454,0.47361628403022826,0.09802400652854489,0.014464099572328666,0.5289552375653978,0.5815393563607024
3755,0.7025361066449085,0.8,0.5248318634534601,0.25,0.5,1.0,0.535031847133758,2.6147598712949542,1.4264261098025515,1.2945721616872026,0.6781580171868331,0.21492633033049272,1.147979830567082,1.3677955376494266
3756,0.8806360373947083,0.5,0.42235338102931785,0.25,0.0,1.0,0.535031847133758,0.048390540521759715,0.23598975348510104,1.4041470033013719,0.11894347532857877,0.08987876631902071,1.3397249747092799,1.0081473569397748
3757,0.8578779102957439,0.9,0.780118945371818,0.16666666666666666,1.0,1.0,0.7837837837837838,1.0412810801077583,0.5184499657190176,1.316705172677356,0.27421478802674887,0.8046499984583759,1.329826768905694,0.8812247821834801
3758,0.9357843921270222,0.9,0.6396227110678674,0.25,1.0,0.5,0.9903225806451613,0.34657804017222416,1.5270949163583694,1.4035904737924267,2.203604644904746,0.5039265297509059,1.4223968678472376,1.7994643837525084
3759,0.9429566427108717,0.9,0.5861803994557657,0.7916666666666666,1.0,0.5,0.9903225806451613,0.9149160664463191,2.220562070254706,1.5034938434445908,0.9984933960642943,0.14172598332373743,1.5470081531826172,1.80010800797071
3760,0.9609951569469047,1.0,0.6871651432356067,0.8333333333333334,1.0,0.5,0.9903225806451613,3.5778681475609795,1.2863734382318759,1.5915587796690365,3.088990035375994,3.7486156792526155,1.6646652607482912,2.1197067784932044
3761,0.9321559287209777,0.5,0.6655736273766573,0.3333333333333333,1.0,1.0,0.535031847133758,4.081505024789544,2.3472097122270643,1.4441890887955815,3.400551997974596,0.3872847002740851,1.418585530755625,1.9507868529886738
3762,0.9675433970031111,0.9,0.9007053460062254,0.375,1.0,0.5,0.9954214360041623,3.8561645207757,1.5744224668171243,1.4095267600129338,0.5247503569073687,2.918872835103044,1.3427229272759966,0.9168373485177433
3763,0.8690302948477813,0.8,0.5395854223374246,0.375,1.0,1.0,0.535031847133758,0.10489484775201799,0.17242263542852818,1.3599780537298514,0.0927042645109418,0.13501592256085546,1.3577645427741065,0.81452149214612
3764,0.9310456213050474,0.6,0.6547966558526954,0.4583333333333333,1.0,1.0,0.7837837837837838,4.530403055844628,1.8599996979242288,1.4248230775928696,2.3322442177661737,2.8882110617588337,1.4364446534642832,1.7933768398944379
3765,0.958946654394216,1.0,0.7915186569666203,0.75,1.0,0.5,0.9903225806451613,4.743832259405954,2.1197334519156708,1.505407453268446,3.030231395304975,2.6948264704288314,1.475923020144806,2.4238186096576184
3766,0.9911294205555212,1.0,0.8497579339695425,0.3333333333333333,1.0,0.5,0.9903225806451613,4.333796784319303,2.842096258693761,2.021771536876677,1.9073490979809578,4.405898848845146,2.0072562658180084,1.9589143440826167
3767,0.965678721164257,1.0,0.8406866732061252,0.75,1.0,0.5,0.9903225806451613,4.123041119924266,1.9939918563466417,1.423361390834297,3.1588875769906566,5.096089030048272,1.4491785169711868,1.7896104097772558
